query,dynFromId,meta,left,keyword,right
目眩,13,Jin-新刊王氏脈經-卷第四,適得病前大後小即頭痛,目眩,小後大即𦙄滿短氣一呼
目眩,13,Jin-新刊王氏脈經-卷第六,  ○病先發於肝者頭,目眩,痛支滿一日之脾閉塞不
目眩,13,Jin-新刊王氏脈經-卷第六,引少腹而痛時小便難苦,目眩,痛腰背痛足為逆寒時●
目眩,13,Jin-新刊王氏脈經-卷第八,隂頭寒目睢痛{{一云,目眩,}髪落脈極虛芤遟為清
目眩,13,Jin-新刊王氏脈經-卷第八, 心下有淡飲𦙄脇支滿,目眩,草{{草一作遂}}湯
目眩,13,Jin-新刊王氏脈經-卷第八,目出{{目泣自出一作,目眩,}其人振振身瞤劇必有
目眩,13,Jin-新刊王氏脈經-卷第十,前如外者足太陽也動苦,目眩,頸項腰背強痛也男子隂
目眩,10,Three Kingdoms-三國志-八,右太祖苦頭風每發心亂,目眩,針鬲隨手而差{{佗別
目眩,11,Western Jin-三國志-魏書二十九,祖苦頭風，每發，心亂,目眩,佗針鬲，隨手而差。佗
目眩,11,Western Jin-三國志-吳書十六,錯亂，民力盡於奢侈，,目眩,美色，志濁於財寶，邪
目眩,14,Northern and Southern-後漢書-列傳,譟讙，子野聽聳，離朱,目眩,隸首策亂，陳子籌昏。
瞋,29,Liang-文選-卷二至卷三,言山興之相}}  *,瞋,  連抱杜含郭戶飲{
瞋,29,Liang-文選-卷八至卷九,橫縱{{也音灼日幄肯,瞋,貌也又猜忌不和貌漠書
瞋,29,Liang-文選-卷十一至卷十二,耆味觸法}}五蓋貪慾,瞋,釀眠調戲疑悔皆洗蕩於
瞋,29,Liang-文選-卷十一至卷十二,渠軸以崑罔重江複閣之,瞋,會五達之莊{{吾口廣
瞋,29,Liang-文選-卷十七至卷十八,垂也言氣之戚而蠅湖類,瞋,楚辭曰贊結紆軫王逸曰
瞋,29,Liang-文選-卷十七至卷十八,下不常貌}}充屈鬱律,瞋,{勑都}}蘭{{去倫
瞋,29,Liang-文選-卷十七至卷十八,母也{{善日洞黃賦日,瞋,湖以}}紆鬱禮記日準
瞋,29,Liang-文選-卷二十一至卷二十二,音目樞也列士傳曰朱亥,瞋,視虎皆剝}}血士藏虎
瞋,29,Liang-文選-卷二十一至卷二十二,同善注皆錯亂木順之辜,瞋,落也}}爵仇建蕭寧定
瞋,29,Liang-文選-卷二十六至卷二十七,川己卜善日淮南子曰甘,瞋,大霄之宅覺視于昭昭之
瞋,29,Liang-文選-卷二十八至卷二十九,也御猶駕也軒廊宇也言,瞋,晉宮}}據量其轂恩淚
瞋,29,Liang-文選-卷四十六,斧陽也臣代君制惟真沂,瞋,為尺下泝味己}}且夫
瞋,29,Liang-文選-卷五十三至卷五十四,流而歌於易水之上荊軻,瞋,方衣背髮植}}衝冠翰
瞋,29,Liang-文選-卷五十三至卷五十四,也漢書曰燕齊之閭萬士,瞋,扼腕翰曰言漢所以亡著
瞋,29,Liang-文選-卷五十九至卷六十,福而目其亡此人如太岳,瞋,峻蓼丁也梁岳太山也}
瞋,29,Liang-弘明集-卷第十三,五蓋。一曰貪婬。二曰,瞋,。三曰愚癡。四曰邪見
瞋,29,Liang-弘明集-卷第十三,貪。耽著為婬。外發為,瞋,內結為恚。繫於縛著觸
瞋,29,Liang-弘明集-卷第十三,終日欣欣務存營濟。若,瞋,意起。當深生平等兼護
瞋,29,Liang-弘明集-卷第十三,若撾捶者受而不校。若,瞋,者慈心向之。若謗毀者
瞋,30,Northern Qi-魏書-列傳第四十一　李孝伯　李沖,，數數責彪前後愆悖，,瞋,大呼，投折幾案。盡收
瞋,30,Northern Qi-魏書-列傳第四十六　楊播,仰密得一事，不列便大,瞋,。諸人多有依敕密列者
瞋,30,Northern Qi-魏書-列傳第四十六　楊播,人事，亦何容易，縱被,瞋,，慎勿輕言。」十餘年
瞋,30,Northern Qi-魏書-列傳第五十九,來共飲，僧明何罪而被,瞋,？」僧明便寤。而欣宗
瞋,30,Northern Qi-魏書-列傳第六十一 奚康生楊大眼崔延伯,視太后，舉手、蹈足、,瞋,、頷首為殺縛之勢。太
瞋,30,Northern Qi-魏書-列傳第六十一 奚康生楊大眼崔延伯,大眼曰：「旗鼓相望，,瞋,奮發，足使君目不能視
瞋,30,Northern Qi-魏書-列傳第六十三,，令天柱受禍！」按劍,瞋,，聲色甚厲。世隆遜辭
瞋,30,Northern Qi-魏書-列傳節義第七十五,戰，眾寡不敵，遂禽。,瞋,大罵，終不降屈。為賊
瞋,30,Northern Qi-魏書-列傳節義第七十五,，殺汝！」長生與於提,瞋,厲聲責之曰：「豈有天
瞋,32,Chen-徐孝穆集-卷七,之廐於是衞霍甘陳虬髭,瞋,心馳壟路志飲河源乘勝
瞋,10,Three Kingdoms-神農本草經-神農本草經, 松蘿　味苦平。主治,瞋,邪氣，止虛汗出，風頭
瞋,13,Jin-南華真經註疏-卷二　內篇齊物論第二,則形於舞祚。怒則當時,瞋,，哀則舉體悲號，慮則
瞋,13,Jin-南華真經註疏-卷六　內篇德充符第五,忿其無知，怫然暴怒，,瞋,他人，斯又未知命也。
瞋,13,Jin-南華真經註疏-卷十九　外篇秋水第十七,夜撮蛋，察毫末，晝出,瞋,而不見丘山，言殊性也
瞋,13,Jin-南華真經註疏-卷十九　外篇秋水第十七,，察視秋毫之末，晝出,瞋,其目，不見丘山之形，
瞋,13,Jin-南華真經註疏-卷二十一　外篇達生第十九,偉，而報偉之人，終不,瞋,此劍而折之也，其為無
瞋,13,Jin-南華真經註疏-卷二十四　外篇知北遊第二十二,嫌卑甚，又聞屎溺，故,瞋,不應也。  莊子曰：
瞋,13,Jin-南華真經註疏-卷二十七　雜篇則陽第二十五,幾，威王背之，故魏侯,瞋,，將使人刺而殺之。其
瞋,13,Jin-南華真經註疏-卷二十八　雜篇外物第二十六,務光，務光不受，訶罵,瞋,，遠之林籟。斯皆率其
瞋,13,Jin-南華真經註疏-卷三十一　雜篇盜躡第二十九,大怒，兩展其足，按劍,瞋,，聲如乳虎，曰：丘來
瞋,13,Jin-南華真經註疏-卷三十二　雜篇說劍第三十,曼胡之纓，短後之衣，,瞋,而語難，王乃悅之。今
瞋,13,Jin-南華真經註疏-卷三十二　雜篇說劍第三十,短後之衣，便於武事。,瞋,怒眼，勇者之容，憤然
瞋,13,Jin-南華真經註疏-卷三十二　雜篇說劍第三十,曼胡之纓，短後之衣，,瞋,而語難。相擊於前，上
瞋,29,Liang-玉篇-卷二至卷五,云相彼馬矣相視也}},瞋,{昌眞切說文云張目也
瞋,13,Jin-三國志·魏志-卷六至卷七,負若此今日服未洪據地,瞋,曰諸袁事漠四世五公可
瞋,13,Jin-三國志·魏志-卷十六至卷十八,復前突賊殺數人創重發,瞋,大罵而死賊乃敢前取其
瞋,13,Jin-三國志·魏志-卷十六至卷十八,取壽所佩刀殺壽壽言刀,瞋,大吁跳梁而起例掘延挺
瞋,10,Three Kingdoms-論語集解義疏-卷三,得之功也凡夫識昧有所,瞋,不當道理唯顔回學至庶
瞋,29,Liang-宋書-卷四十七列傳第七　劉懷肅　孟懷玉　弟龍符　劉敬宣　檀祗,肅額，眾懼欲奔，懷肅,瞋,奮戰，士氣益壯。於是
瞋,29,Liang-宋書-卷六十九列傳第二十九　劉湛　範曄,共疇昔事時，無不攘袂,瞋,。  及在西池射堂上
瞋,29,Liang-宋書-卷七十七列傳第三十七　柳元景　顏師伯　沈慶之,大合，輕騎挑戰。安都,瞋,橫矛，單騎突陣，四向
瞋,29,Liang-宋書-卷八十二列傳第四十二　周朗　沈懷文,脅肩，言天下之道德，,瞋,扼腕，陳從橫於四海，
瞋,29,Liang-宋書-卷八十四列傳第四十四　鄧琬　袁鳷　孔覬,臺軍消息，一無所言，,瞋,謂胡曰：「君稱兵內侮
瞋,29,Liang-宋書-卷八十八列傳第四十八　薛安都　沈文秀　崔道固,四日，至朱雀航，橫矛,瞋,，叱賊將皇甫安民等曰
瞋,31,Northern Zhou-庾子山集-卷一,披裘公曰取彼金投鎌公,瞋,拂手而言曰何子處之高
瞋,31,Northern Zhou-庾子山集-卷三,武王左操黃鉞右秉白旄,瞋,而撝之風濟而波罷張平
瞋,31,Northern Zhou-庾子山集-卷十,披裘公曰取彼金投䥥公,瞋,拂手而言曰何子處之高
瞋,31,Northern Zhou-庾子山集-卷十三,甲持㦸挑戰樓煩欲射羽,瞋,叱之樓煩目不能視手不
瞋,31,Northern Zhou-庾子山集-卷十三,披裘公曰取彼金公投䥥,瞋,拂手而言曰何子處之高
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二,聲柔軟發雷音一切眾生,瞋,心蔭蓋障覆愚癡海如來
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第四,。或號端嚴藏。或號離,瞋,心。如是等稱佛名號有
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第五,慳者讚布施毀禁讚持戒,瞋,讚忍辱懈怠讚精進亂意
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第六,現生老病死患或有貪欲,瞋,癡煩惱猛火常熾然為現
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第七,放光名忍莊嚴彼光覺悟,瞋,者捨離瞋恚增上慢常樂
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第七,嚴彼光覺悟瞋恚者捨離,瞋,增上慢常樂柔和忍辱法
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第七,光覺悟亂意者捨離貪欲,瞋,癡正住甚深諸三昧遠惡
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第七,悉令得大歡喜彼有貪欲,瞋,癡猶能分別一切音況復
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第七,令眾生得辯才彼有貪欲,瞋,癡猶能與眾勝辯才亦能
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第七,現須臾作百年彼有貪欲,瞋,癡幻力自在悅世間況禪
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第七,兵悉入藕絲孔彼有貪欲,瞋,癡能作自在不思議況住
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第七,名龍象自在力彼有貪欲,瞋,癡能作如是諸神變何況
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第七,首廣大如須彌彼有貪欲,瞋,癡乃能現是大神力況伏
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第七,皆現此大神變釋有貪欲,瞋,癡能令眷屬悉歡喜況無
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第七,縛一切諸凡夫彼有貪欲,瞋,癡能伏欲界諸群生況具
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第九,惱。貪欲不善根煩惱。,瞋,不善根煩惱。愚癡不善
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第九,眾生中常起大慈悲遠離,瞋,念修習饒益心慈光照十
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第十,。貪欲多者教不淨觀。,瞋,多者教大慈觀。愚癡多
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第十,波羅蜜。知貪欲增。知,瞋,增。知愚癡增。又知等
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第十,。貪欲多者教離欲觀。,瞋,多者教平等觀。邪見多
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第十一,。不為貪欲所亂。不為,瞋,愚癡憍慢惱害慳嫉嫌恨
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第十二,不死行諸佛常護念離我,瞋,心妙音滿十方安住正法
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第十二,忍彼岸堪忍寂滅法遠離,瞋,心無量智所行不離一世
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第十三,百萬億能開悟香。遠離,瞋,寂靜諸根充滿十方。百
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第十三,讚歎如來百萬億劫永離,瞋,。讚歎百萬億供養供養
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第十四,蒙愚癡無智不知報恩。,瞋,貢高破戒生盲。如是等
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第十四,行迴向。雖有眾生邪見,瞋,。於大莊嚴其心不轉。
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第十四,諸佛妙功德其心清淨離,瞋,恭敬供養調御師深解諸
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第十五,。不動心。尊重心。離,瞋,。無住心。無著心。無
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第十六,生乘羼提波羅蜜乘。離,瞋,心。於諸眾生不起惱害
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第十九,定安住忍辱力除滅一切,瞋,毒常能修習最勝法菩薩
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第十九,妙功德。常樂勝法。離,瞋,濁。及諸障礙。其心柔
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十,令一切眾生。遠離障礙,瞋,之心。究竟成就一切種
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十二,無染污善根迴向。遠離,瞋,善根迴向。捨離愚癡善
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十二,向。令一切眾生。除滅,瞋,。令一切眾生。具足平
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十三,。不好惱亂眾生。不好,瞋,。諸佛子。諸菩薩住是
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十三,身生處因緣。多集貪欲,瞋,愚癡。起諸重業。嫌恨
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十三,樂鬭訟不好惱眾生無有,瞋,心樂慚愧恭敬又習行直
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十四,切殺生。捨棄刀仗。無,瞋,心。有慚有愧。於一切
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十四,作是念。我當取之。離,瞋,心。常於眾生。求愛潤
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十四,多欲。二者無有厭足。,瞋,之罪。亦令眾生。墮三
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十四,是諸眾生。隨逐貪欲。,瞋,。愚癡。常為種種煩惱
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十四,可愍墮在諸邪見心多懷,瞋,常好起諍訟常樂於五欲
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十四,薩以慈心廣大無量。無,瞋,。無惱害。以信解力。
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十四,欲心。如實知離欲心。,瞋,。離瞋心。癡心。離癡
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十四,實知離欲心。瞋心。離,瞋,。癡心。離癡心。垢心
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十四,積集故。斷於邪貪。邪,瞋,邪癡。譬如真金。巧師
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十四,三縛故。斷於邪貪。邪,瞋,邪癡。一切善根。轉增
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第二十四,修行知恩報恩者易化無,瞋,無有邪曲心柔和同止樂
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第三十三,。若菩薩摩訶薩。起一,瞋,心者。一切惡中無過此
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第三十三,佛子。菩薩摩訶薩。起,瞋,心。則受百千障礙法門
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第三十三,。聞佛讚歎諸持戒者生,瞋,心障。離忍辱樂常懈怠
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第三十三,子。菩薩摩訶薩。起一,瞋,心。受如是等百障法門
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第三十三,見有一惡法出過菩薩一,瞋,心。佛子。是故菩薩摩
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第三十四,等當知。初禪安樂離欲,瞋,。遠離欲界。眾生聞已
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第三十九,淨直心。於一切眾生無,瞋,心。忍住眾苦心無加報
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第四十,輕他故。離一切纏顛倒,瞋,我慢忍一切眾生諸惡方
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第四十,及緣覺乘失佛法道。起,瞋,心失佛法道。應當遠離
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第四十一,貪愛。聞毀訾聲。斷除,瞋,。聞聲聞緣覺聲。不起
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第四十一,。利益眾生故。不隨愛,瞋,怖行。調伏自心故。欲
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第四十一,忍。護彼我故。知一切,瞋,忍。自然不動故。自在
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第四十二,一切眾生輕慢毀辱不生,瞋,淨捨。常行世間不為八
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第四十二,修行故。無害法。遠離,瞋,故。無諍法。除滅一切
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第四十二,。是為魔業。惡心布施,瞋,戒者是為魔業。棄捨惡
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第四十二,是為魔業。於菩薩所起,瞋,心。說其過惡斷彼利養
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第四十七,。貪欲多者教慈心觀。,瞋,多者教緣起觀。愚癡多
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第四十七,歎大悲。令眾生歡喜離,瞋,心。分別世間一切正法
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第四十七,離熱沙苦金翅鳥怖。滅,瞋,熱身體清涼。發歡喜心
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第四十八,諂曲心。無貪愛心。無,瞋,心。無懈怠心。無量心
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第四十九,。貪欲多者教不淨觀。,瞋,多者教慈心觀。愚癡多
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第四十九,爾所劫。自於眷屬不生,瞋,。何況餘人。於爾所劫
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第五十一,為彼顯現不淨境界。若,瞋,放逸。憍慢諍訟。如羅
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第五十一,等修大慈悲。皆令永離,瞋,放逸。若懈怠者。為現
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第五十三,。普照一切色海心。滅,瞋,心。愛念心。平等心。
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第五十三,甚深境界。若見眾生起,瞋,者。為彼說法。令得如
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第五十三,令觀不淨滅生死愛。為,瞋,多者演說正法。令得究
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第五十四,犯戒者。安立淨戒。為,瞋,者。讚歎大慈安立忍辱
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第五十四,剎塵劫說之無窮盡貪欲,瞋,癡高慢眾生等皆悉不能
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第五十四,無義麤惡言貪利他財物,瞋,懷害心邪見不善行命終
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第五十六,端直清淨無所染遠離於,瞋,貪欲及愚癡以真淨直心
瞋,12,Eastern Jin-大方廣佛華嚴經-卷第五十六,嫉妬心不醉於五欲不起,瞋,心修習忍智慧精進持淨
