query,dynFromId,meta,left,keyword,right
睜,25,Qing-儒林外史-名士大宴鶯脰湖　俠客虛設人頭會,。把個權勿用氣的眼睜,睜,敢怒而不敢言，真是說
睜,25,Qing-儒林外史-蘧公孫書坊送良友　馬秀才山洞遇神仙,交，我同他是深交，眼,睜,看他有事，不能替他掩
睜,25,Qing-儒林外史-蘧公孫書坊送良友　馬秀才山洞遇神仙,，我同他是深交，眼睜,睜,他有事，不能替他掩下
睜,25,Qing-儒林外史-冒姓字小子求名　念親戚老夫臥病,漸的撐不住了，氣的眼,睜,說不出話來。到晚，牛
睜,25,Qing-儒林外史-冒姓字小子求名　念親戚老夫臥病,的撐不住了，氣的眼睜,睜,不出話來。到晚，牛浦
睜,25,Qing-儒林外史-發陰私詩人被打　歎老景寡婦尋夫,，喫了早飯，牛玉圃圓,睜,眼，大怒道：「你可曉
睜,25,Qing-儒林外史-牛浦郎牽連多訟事　鮑文卿整理舊生涯,條牛見這和尚，把兩眼,睜,的只望著他。和尚覺得
睜,25,Qing-儒林外史-牛浦郎牽連多訟事　鮑文卿整理舊生涯,牛見這和尚，把兩眼睜,睜,只望著他。和尚覺得心
睜,25,Qing-儒林外史-季葦蕭揚州入贅　蕭金鉉白下選書,廷璽聽了這話，兩眼大,睜,，話也說不出來，慌問
睜,25,Qing-儒林外史-郭孝子深山遇虎　甘露僧狹路逢讎,竟自己走到床上坐下，,睜,眼道：「你今日既到我
睜,25,Qing-儒林外史-莊濯江話舊秦淮河　沈瓊枝押解江都縣,眼閉著，只有這一夜才,睜,眼。若見滿城都擺的香
睜,25,Qing-儒林外史-敦友誼代兄受過　講堪輿回家葬親,商議。他家一門都是龍,睜,眼的腳色，只有三老還
睜,25,Qing-儒林外史-敦友誼代兄受過　講堪輿回家葬親,侵慢的嚼。嚼了半日，,睜,眼，又把那土拿在鼻子
睜,25,Qing-儒林外史-敦友誼代兄受過　講堪輿回家葬親,彎曲曲做了一個來龍，,睜,眼道：「我這地要出個
睜,25,Qing-儒林外史-虞秀才重修元武閣　方鹽商大鬧節孝祠,他出去成田契。虞華軒,睜,眼道：「那田貴了！我
睜,25,Qing-儒林外史-翰林高談龍虎榜　中書冒占鳳凰池,十多歲的大漢，兩眼圓,睜,雙眉直豎，一部極長的
睜,25,Qing-儒林外史-病佳人青樓算命　呆名士妓館獻詩,要是不吃﹐就只好是眼,睜,的一夜醒到天亮。」陳
睜,25,Qing-儒林外史-病佳人青樓算命　呆名士妓館獻詩,是不吃﹐就只好是眼睜,睜,一夜醒到天亮。」陳木
睜,25,Qing-儒林外史-病佳人青樓算命　呆名士妓館獻詩,音菩薩聽著﹐我怎肯眼,睜,的看著你上當不說？」
睜,25,Qing-儒林外史-病佳人青樓算命　呆名士妓館獻詩,菩薩聽著﹐我怎肯眼睜,睜,看著你上當不說？」陳
睜,25,Qing-儒林外史-病佳人青樓算命　呆名士妓館獻詩,們沒眼的算命﹐這些年,睜,的人都來算命﹐把我們
睜,25,Qing-康熙字典-手部,切《集韻》張梗切，𠀤,睜,聲。揮張也。又《唐韻
睜,25,Qing-康熙字典-目部,韻》疾郢切，音穽。與,睜,。  睜：《廣韻》《
睜,25,Qing-康熙字典-目部,，音穽。與睜同。  ,睜,《廣韻》《集韻》𠀤疾
睜,25,Qing-康熙字典-目部,切，音穽。《字林》眳,睜,不悅視也。或作睛。俗
睜,25,Qing-康熙字典-目部,悅視也。或作睛。俗作,睜,  睝：《集韻》良脂
睜,25,Qing-紅樓夢-賈寶玉神遊太虛境　警幻仙曲演紅樓夢,正好，恨無常又到。眼,睜,，把萬事全拋。蕩悠悠
睜,25,Qing-紅樓夢-賈寶玉神遊太虛境　警幻仙曲演紅樓夢,好，恨無常又到。眼睜,睜,把萬事全拋。蕩悠悠，
睜,25,Qing-紅樓夢-王熙鳳毒設相思局　賈天祥正照風月鑒,，「噯喲」了一聲，一,睜,，鏡子從新又掉過來，
睜,25,Qing-紅樓夢-王熙鳳毒設相思局　賈天祥正照風月鑒,著鏡子照，落下來，仍,睜,眼拾在手內，末後鏡子
睜,25,Qing-紅樓夢-情切切良宵花解語　意綿綿靜日玉生香,婆子的。」黛玉聽了，,睜,眼起身，笑道：「真真
睜,25,Qing-紅樓夢-賢襲人嬌嗔箴寶玉　俏平兒軟語救賈璉,了？」連問幾聲。襲人,睜,說道：「我也不怎麼著
睜,25,Qing-紅樓夢-西廂記妙詞通戲語　牡丹亭艷曲警芳心,非蹙的眉，瞪了一雙似,睜,睜的眼，桃腮帶怒，薄
睜,25,Qing-紅樓夢-西廂記妙詞通戲語　牡丹亭艷曲警芳心,的眉，瞪了一雙似睜非,睜,眼，桃腮帶怒，薄面含
睜,25,Qing-紅樓夢-醉金剛輕財尚義俠　癡女兒遺帕惹相思,一聽他的語音，將醉眼,睜,一看，見是賈芸，忙鬆
睜,25,Qing-紅樓夢-魘魔法叔嫂逢五鬼　通靈玉蒙蔽遇雙真,困扶危的人，難道就眼,睜,的看著人家來擺佈死了
睜,25,Qing-紅樓夢-魘魔法叔嫂逢五鬼　通靈玉蒙蔽遇雙真,扶危的人，難道就眼睜,睜,看著人家來擺佈死了我
睜,25,Qing-紅樓夢-魘魔法叔嫂逢五鬼　通靈玉蒙蔽遇雙真, 至第四日早，寶玉忽,睜,眼向賈母說道：「從今
睜,25,Qing-紅樓夢-寶釵借扇機帶雙敲　椿齡畫薔癡及局外,上的墜子一摘，金釧兒,睜,，見是寶玉。寶玉便悄
睜,25,Qing-紅樓夢-寶釵借扇機帶雙敲　椿齡畫薔癡及局外,嘴裡一送。金釧兒也不,睜,，只管噙了。  寶玉
睜,25,Qing-紅樓夢-寶釵借扇機帶雙敲　椿齡畫薔癡及局外,了，我就說。」金釧兒,睜,眼，將寶玉一推，笑道
睜,25,Qing-紅樓夢-寶釵借扇機帶雙敲　椿齡畫薔癡及局外,痰來，「噯喲」一聲，,睜,見了寶玉，倒唬了一跳
睜,25,Qing-紅樓夢-手足眈眈小動唇舌　不肖種種大承笞撻,罵：「糊塗東西！也不,睜,眼瞧瞧。這個樣兒，怎
睜,25,Qing-紅樓夢-情中情因情感妹妹　錯裡錯以錯勸哥哥,又讓坐。  寶釵見他,睜,眼說話，不像先時，心
睜,25,Qing-紅樓夢-情中情因情感妹妹　錯裡錯以錯勸哥哥,聲。寶玉從夢中驚醒，,睜,一看，不是別人，卻是
睜,25,Qing-紅樓夢-賈寶玉品茶櫳翠庵　劉姥姥醉臥怡紅院,推醒。那劉姥姥驚醒，,睜,看見襲人，連忙爬起來
睜,25,Qing-紅樓夢-濫情人情誤思遊藝　慕雅女雅集苦吟詩,以後，上床躺下，兩眼,睜,，直到五更，方纔朦朧
睜,25,Qing-紅樓夢-濫情人情誤思遊藝　慕雅女雅集苦吟詩,後，上床躺下，兩眼睜,睜,直到五更，方纔朦朧睡
睜,25,Qing-紅樓夢-俏平兒情掩蝦鬚鐲　勇晴雯病補孔雀裘,氣的蛾眉倒蹙，鳳眼園,睜,即時就叫墜兒。寶玉忙
睜,25,Qing-紅樓夢-辱親女愚妾爭閒氣　欺幼主刁奴蓄險心,先道：「你忙什麼？你,睜,眼看見姑娘洗臉，你不
睜,25,Qing-紅樓夢-壽怡紅群芳開夜宴　死金丹獨豔理親喪,。  及至天明，襲人,睜,一看，只見天色晶明，
睜,25,Qing-紅樓夢-情小妹恥情歸地府　冷二郎一冷入空門,夢中哭醒，似夢非夢，,睜,看時，竟是一座破廟，
睜,25,Qing-紅樓夢-凸碧堂品笛感淒清　凹晶館聯詩悲寂寞,王夫人輕輕叫請。賈母,睜,笑道：「我不困，白閉
睜,25,Qing-紅樓夢-俏丫鬟抱屈夭風流　美優伶斬情歸水月,：「阿彌陀佛！今日天,睜,眼，把這個禍害妖精退
睜,25,Qing-紅樓夢-俏丫鬟抱屈夭風流　美優伶斬情歸水月,。剛繫腰時，只見晴雯,睜,道：「你扶起我來坐坐
睜,25,Qing-紅樓夢-老學士閒徵姽嫿詞　癡公子杜撰芙蓉誄,死不變。見我去了，便,睜,眼拉我的手問：『寶玉
睜,25,Qing-紅樓夢-省宮闈賈元妃染恙　鬧閨閫薛寶釵吞聲,湯送到唇邊。黛玉微微,睜,喝了兩三口，便搖搖頭
睜,25,Qing-紅樓夢-省宮闈賈元妃染恙　鬧閨閫薛寶釵吞聲,痰盒兒接痰。黛玉微微,睜,問道：「你合誰說話呢
睜,25,Qing-紅樓夢-失綿衣貧女耐嗷嘈　送果品小郎驚叵測,仍舊躺下。半日，微微,睜,，說道：「剛才說話不
睜,25,Qing-紅樓夢-失綿衣貧女耐嗷嘈　送果品小郎驚叵測,因連忙過來問候。黛玉,睜,看了，點點頭兒，又歇
睜,25,Qing-紅樓夢-林黛玉焚稿斷癡情　薛寶釵出閨成大禮,都慌了。只見黛玉微微,睜,，看見賈母在他旁邊，
睜,25,Qing-紅樓夢-林黛玉焚稿斷癡情　薛寶釵出閨成大禮,連一個問的人都沒有，,睜,眼，只有紫鵑一人，自
睜,25,Qing-紅樓夢-林黛玉焚稿斷癡情　薛寶釵出閨成大禮,喚他，那紫鵑纔慢慢的,睜,眼，欠起身來。李紈道
睜,25,Qing-紅樓夢-林黛玉焚稿斷癡情　薛寶釵出閨成大禮,，鶯兒上來伺候。寶玉,睜,一看，好像是寶釵。心
睜,25,Qing-紅樓夢-苦絳珠魂歸離恨天　病神瑛淚灑相思地,玉卻又緩過來了，微微,睜,眼，似有要水要湯的光
睜,25,Qing-紅樓夢-苦絳珠魂歸離恨天　病神瑛淚灑相思地,回事情。  這裡黛玉,睜,眼一看，只有紫鵑和奶
睜,25,Qing-紅樓夢-大觀園月夜警幽魂　散花寺神籤驚異兆,姐兒哭了，鳳姐又將眼,睜,。平兒連向那邊叫道：
睜,25,Qing-紅樓夢-大觀園月夜警幽魂　散花寺神籤驚異兆,冷汗，「噯喲」一聲，,睜,眼，只見賈璉氣狠狠的
睜,25,Qing-紅樓夢-錦衣軍查抄寧國府　驄馬使彈劾平安州,纔好。獨見鳳姐先前圓,睜,眼聽著，後來一仰身，
睜,25,Qing-紅樓夢-王熙鳳致禍抱羞慚　賈太君禱天消禍患,呢！」  鳳姐聽見，,睜,一瞧，雖不言語，那眼
睜,25,Qing-紅樓夢-候芳魂五兒承錯愛　還孽債迎女返真元,又打起坐來了？」寶玉,睜,眼看見襲人，便道：「
睜,25,Qing-紅樓夢-候芳魂五兒承錯愛　還孽債迎女返真元,鴦自去料理。  賈母,睜,要茶喝，邢夫人便進了
睜,25,Qing-紅樓夢-史太君壽終歸地府　王鳳姐力詘失人心,緊了，合了一回眼，又,睜,滿屋裡瞧了一瞧。王夫
睜,25,Qing-紅樓夢-活冤孽妙姑遭大劫　死讎仇趙妾赴冥曹,又不聽見妙玉言語，只,睜,兩眼聽著。到了天亮，
睜,25,Qing-紅樓夢-活冤孽妙姑遭大劫　死讎仇趙妾赴冥曹,沒聽見？只是我們都是,睜,眼，連一句話也說不出
睜,25,Qing-紅樓夢-懺宿冤鳳姐託村嫗　釋舊憾情婢感癡郎,「奶奶要什麼？」鳳姐,睜,一瞧，不見有人，心裡
睜,25,Qing-紅樓夢-懺宿冤鳳姐託村嫗　釋舊憾情婢感癡郎,「請姑奶奶安。」鳳姐,睜,一看，不覺一陣傷心，
睜,25,Qing-紅樓夢-惑偏私惜春矢素志　證同類寶玉失相知,王夫人等見寶玉把眼一,睜,襲人說道：「好了！」
睜,25,Qing-紅樓夢-得通靈幻境悟仙緣　送慈柩故鄉全孝道,甦來，連忙叫喚。寶玉,睜,看時，仍躺在炕上，見
睜,25,Qing-紅樓夢-甄士隱詳說太虛情　賈雨村歸結紅樓夢,了，姐姐吃罷。」襲人,睜,一瞧，知是個夢，也不
睜,24,Ming-封神演義-冀州侯蘇護反商,那分上下，那個兩眼難,睜,你拿我，凌湮閣上標名
睜,24,Ming-封神演義-冀州侯蘇護反商,金小校，懨懨二目竟難,睜,擂鼓兒郎，漸漸雙手不
睜,24,Ming-封神演義-雲中子進劍除妖,不題。──只見妲己微,睜,眼，強啟朱唇，作呻吟
睜,24,Ming-封神演義-方弼方相反朝歌,」姜后屈刑凌陷，一目,睜,，罵曰：「你這賊子！
睜,24,Ming-封神演義-方弼方相反朝歌,刑。」姜后聞子之聲，,睜,一目，母見其子，大叫
睜,24,Ming-封神演義-哪吒現蓮花化身,鄧金柱子站著。哪吒及,睜,看時，把身子動不得了
睜,24,Ming-封神演義-哪吒現蓮花化身,」道人忙收寶塔。哪吒,睜,一看，渾身上下，莫莫
睜,24,Ming-封神演義-崑崙山子牙下山,淺不能全！紅塵黯黯難,睜,；浮世紛紛怎脫肩。借
睜,24,Ming-封神演義-子牙諫主隱磻溪,若聽得耳內風響，不要,睜,。開了眼時，跌出腦子
睜,24,Ming-封神演義-子牙諫主隱磻溪,：「眾人開眼！」眾人,睜,了眼。子牙曰：「此處
睜,24,Ming-封神演義-散宜生私通費尤,眾文武切齒咬牙，豎眉,睜,，七間殿上，一片喧嚷
睜,24,Ming-封神演義-西伯侯文王吐子,，已出五關了。」文王,睜,二目，已知是本土，大
睜,24,Ming-封神演義-太師回兵陳十策,招，見招豎目揚眉，圓,睜,眼，面君不拜。紂王曰
睜,24,Ming-封神演義-太師回兵陳十策,只急得當中那一只神目,睜,，白光現尺餘遠近。命
睜,24,Ming-封神演義-太師回兵陳十策,」太師聽說，當中神目,睜,，長髯直豎，大聲曰：
睜,24,Ming-封神演義-黃天化潼關會父,一聲：「疼殺吾也！」,睜,雙目，只見一個道童坐
睜,24,Ming-封神演義-黃飛虎泗水大戰,必如此？」黃滾醒回，,睜,大罵：「無知強盜！你
睜,24,Ming-封神演義-張桂芳奉詔西征,那分上下，棒去兩眼難,睜,你拏我，誅身報國輔明
睜,24,Ming-封神演義-姜子牙一上崑崙,一磨，纔磨正了。把眼,睜,看，見南極仙翁站立。
睜,24,Ming-封神演義-四聖西岐會子牙,無名之火，持劍在手，,睜,欲來取文殊廣法天尊。
睜,24,Ming-封神演義-姜子牙冰凍岐山,銅鼓振，眾將校兩眼難,睜,一時把金風撤去無蹤影
睜,24,Ming-封神演義-聞太師兵伐西岐,黃天化已是回生，二目,睜,，見師父在傍，天化曰
睜,24,Ming-封神演義-聞太師兵伐西岐,將！」聞太師當中一目,睜,，白光有二尺遠近；只
睜,24,Ming-封神演義-聞太師兵伐西岐,生乎！」聞太師當中眼,睜,看時，好兇惡之像，二
睜,24,Ming-封神演義-聞大師西岐大戰,鳴金小校，灰迷二目難,睜,擂鼓兒郎，兩手慌忙槌
睜,24,Ming-封神演義-聞大師西岐大戰,被辱，只急得當中神目,睜,，長圩短歎。吉立迎前
睜,24,Ming-封神演義-子牙魂游崑崙山,依舊入竅。少時，子牙,睜,眼，口稱：「好睡！」
睜,24,Ming-封神演義-公明輔佐聞太師,：「痛殺吾也！」二目,睜,，只見武王、廣成子俱
睜,24,Ming-封神演義-陸壓獻計射公明,曰：「趙道兄，」公明,睜,見聞太師來至，就問搶
睜,24,Ming-封神演義-陸壓獻計射公明,公明將身坐起，二目圓,睜,大呼曰：「罷了！悔吾
睜,24,Ming-封神演義-三姑計擺黃河陣,芝仙放出黑風。子牙急,睜,看時，又被彩雲仙子一
睜,24,Ming-封神演義-三姑計擺黃河陣,子牙走回蘆篷，閉目不,睜,燃燈下篷看時，乃知戳
睜,24,Ming-封神演義-三姑計擺黃河陣,弟子橫睡直躺，閉目不,睜,天尊歎曰：「只因三尸
睜,24,Ming-封神演義-子牙劫營破聞仲,雷震子，俱將身一躍，,睜,眼看見南極仙翁，知是
睜,24,Ming-封神演義-子牙劫營破聞仲,內。有兩個時辰，武王,睜,觀看，方知迴生；見子
睜,24,Ming-封神演義-鄧九公奉敕西征,中牙；殺氣騰騰，個個,睜,眉下眼。真如猛虎出山
