query,dynFromId,meta,left,keyword,right
瞪,16,Tang-五百家注昌黎文集-卷四,視也祝曰選偃仰瞪眄○,瞪,應切又宅耕切}}晚菊
瞪,16,Tang-五百家注昌黎文集-卷七,觀諸權門豪士如僕𨽻焉,瞪,不顧即此詩所謂也}}
瞪,16,Tang-柳河東集-卷二十四,而歌婆然而舞持頥而笑,瞪,而倨{{瞪文證切直視
瞪,16,Tang-柳河東集-卷二十四,持頥而笑瞪目而倨{{,瞪,證切直視}}不知日之
瞪,16,Tang-柳河東集-卷四十,心術猶治撫膺頓首流泣,瞪,{{瞪澄應切直視貌}
瞪,16,Tang-柳河東集-卷四十,撫膺頓首流泣瞪視{{,瞪,應切直視貌}}既斂而
瞪,16,Tang-本事詩-高逸第三,藝殊色。杜獨坐南行，,瞪,注視，引滿三巵，問李
瞪,16,Tang-唐甫里先生文集-卷第十四,左有牛棲右有雞居將行,瞪,未起啼驅冝從野逸反若
瞪,16,Tang-司空表聖文集-卷第五,有釋氏多言宿分深之句,瞪,不言若屬意于紀述默至
瞪,16,Tang-甫里集-卷十四,左有牛棲右有雞居將行,瞪,未起蹄驅宜從野逸反若
瞪,16,Tang-安祿山事跡-卷下,于是令左右領象至，則,瞪,忿怒，略無舞者。祿山
瞪,16,Tang-白香山詩集-卷三十七, 水淺魚稀白鷺飢勞心,瞪,待魚時外容閒暇中心苦
瞪,16,Tang-廣弘明集-卷第二十九,綴之以清永。若祇洹之,瞪,。孰道場之塗迥。嗟神
瞪,16,Tang-補注杜詩-原序,而性褊躁傲誕嘗登武牀,瞪,曰嚴挺之乃有此兒武亦
瞪,16,Tang-補注杜詩-卷一,公又依之雖新史有登床,瞪,之語而舊史獨無新史止
瞪,16,Tang-神機制敵太白陰經-神機制敵太白陰經》卷三,視，能殺妻子；豬目應,瞪,刑禍相仍，亦主小貴；
瞪,16,Tang-增廣註釋音辯唐柳先生集-卷第二十四,而歌婆然而舞持頥而𥬇,瞪,而倨{{瞪直陵丈證二
瞪,16,Tang-增廣註釋音辯唐柳先生集-卷第二十四,持頥而𥬇瞪目而倨{{,瞪,陵丈證二切直視也}}
瞪,16,Tang-增廣註釋音辯唐柳先生集-卷第四十,心術猶治撫膺蝢首流泣,瞪,{{童云瞪丈證切直視
瞪,16,Tang-增廣註釋音辯唐柳先生集-卷第四十,蝢首流泣瞪視{{童云,瞪,證切直視潘云真耕切}
瞪,16,Tang-史記索隱-卷二十七,小跪}}目眙{{音與,瞪,謂直視也杜丑甑反又音
瞪,16,Tang-三水小牘-卷下,來告，餘走視之，則目,瞪,噤，不能言矣。餘謂曰
瞪,16,Tang-樊川文集-第四,館梅花雪嬌。宛陵樓上,瞪,，我郎何處情饒。  
瞪,16,Tang-樊川文集-第十一,馳入萬眾，無不手垂目,瞪,露刃弦弓，偶語腹非，
瞪,16,Tang-權載之文集-卷第一,金波流玉徽忘言我造適,瞪,君無違但令靜勝躁自使
瞪,16,Tang-權載之文集-卷第三十五,心同於內迹脗於外交臂,瞪,吾喪我於此亭者一生幾
瞪,17,Five Dynasties and Ten Kingdoms-金華子雜編-卷上,俱至。俄而主人忽南面,瞪,，神色沮喪，遽歸堂前
瞪,16,Tang-劉夢得文集-卷第六,興蘭陔行可採蓮府猶逥,瞪,家紺幰迎{{侍御}}
瞪,16,Tang-劉夢得文集-卷第九,躍初旭有客汾隂至臨堂,瞪,目自言我𣈆人種此如種
瞪,16,Tang-劉夢得文集-卷第十一,利鈍之有時兮寄雄心於,瞪,嗟乎石以砥焉化鈍為利
瞪,17,Five Dynasties and Ten Kingdoms-舊唐書-卷一百五十二,謨，謨至，皋示已喑，,瞪,而瞑。謨乃勉哀而哭，
瞪,17,Five Dynasties and Ten Kingdoms-舊唐書-卷一百六十四,權門豪士，如僕隸焉，,瞪,不顧。而頗能誘厲後進
瞪,17,Five Dynasties and Ten Kingdoms-舊唐書-卷二百,恣。嘗憑醉登武之床，,瞪,武曰：「嚴挺之乃有此
瞪,16,Tang-藝文類聚-卷四,心其如忉，眇天末以遙,瞪,怨故鄉之阻遼。  【
瞪,16,Tang-藝文類聚-卷二十四,，危機將發，而方偃仰,瞪,，謂足以誇世，笑古人
瞪,16,Tang-藝文類聚-卷四十四,魚瞰雞睨，垂喙宛轉，,瞪,忘食，況乎感陰陽之和
瞪,16,Tang-藝文類聚-卷九十二,毛群羽族爭噬搏，此鷹,瞪,遠瞻雲際，俄有一物，
瞪,16,Tang-藝文類聚-卷九十五,須臾，有一大熊來入，,瞪,此人，人謂必害己，良
䀹,16,Tang-經典釋文-卷八,{直忍反本又作䀕或作,䀹,又音睫}}之瞍{{本
䀹,16,Tang-經典釋文-卷三十三,音汗}}睫{{字又作,䀹,接說文云目旁毛也三蒼
䀹,16,Tang-史記正義-卷一百五,精泄横流涕長澘忽忽承,䀹,不能自止容貌變更扁鵲
䀹,16,Tang-史記索隱-卷二十四,長潸謂長垂淚也}}承,䀹,{音接䀹即睫也承䀹言
䀹,16,Tang-史記索隱-卷二十四,淚也}}承䀹{{音接,䀹,睫也承䀹言淚恒垂以承
䀹,16,Tang-史記索隱-卷二十四,䀹{{音接䀹即睫也承,䀹,淚恒垂以承於睫也}}
䀹,16,Tang-藝文類聚-卷一十七,鄒君曰：有人見君，則,䀹,一目，奚如。君曰：我
䀹,16,Tang-藝文類聚-卷一十七,我必殺之。惠子曰：瞽,䀹,目，君奚弗殺，駟東欺
眨,16,Tang-酉陽雜俎-卷十六·廣動植之一,鵡四趾齊分。凡鳥下瞼,眨,，獨此鳥兩瞼俱動，如
眨,16,Tang-酉陽雜俎-續集卷一·支諾皋上,尺餘，滿頭碎光如星，,眨,{{一作熒熒}}可惡
眨,16,Tang-酉陽雜俎-續集卷一·支諾皋上,餘，滿頭碎光如星，眨,眨,{一作熒熒}}可惡。
眨,16,Tang-朱文公校昌黎先生文集-卷第三十三,好黄老而嬰務隆推儒術,眨,家言此云撥漢納孔●盖
眨,16,Tang-春秋公羊傳注疏-僖公卷十{{起元年，盡七年}},」。然則彼背殯用兵，,眨,危之，今此經云「九月
眨,16,Tang-玉川子詩集-卷第一,虫頭上喫卻月不啄殺虗,眨,眼明突䆷鳥罪不可雪西
眨,16,Tang-天玉經-內傳上,衣紫長安。若無本身官,眨,潮，則父母不是，主富
眨,16,Tang-增廣註釋音辯唐柳先生集-卷第四十二,丞李夷簡䃅慿貪汙潜侈,眨,賀尉}}{{後入為王
眨,16,Tang-增廣註釋音辯唐柳先生集-卷第四十二,六年是時監察御史元稹,眨,陵上曹参軍或云元李二
瞎,16,Tang-經典釋文-卷五,反注同}}載牽{{胡,瞎,車軸頭金也}}還車{
瞎,16,Tang-經典釋文-卷六,}}鎋{{字又作轄胡,瞎,}}不弔{{如字又丁
瞎,16,Tang-經典釋文-卷六,反}}  車牽{{胡,瞎,車軸頭鐵也}}嫉{{
瞎,16,Tang-經典釋文-卷七,{苦江反}}楬{{苦,瞎,}}蒙{{音蒙有目眹
瞎,16,Tang-經典釋文-卷八,亦作艱}}楬豆{{苦,瞎,}}輁{{九勇反}}
瞎,16,Tang-經典釋文-卷八,衡輨{{劉音管一音胡,瞎,}}謂蔽{{劉音弗下
瞎,16,Tang-經典釋文-卷九,反呂忱同云鬢禿也或苦,瞎,一音枯曷反}}摶身{
瞎,16,Tang-經典釋文-卷九,方頴反}}金轄{{胡,瞎,}}猶鄉{{許亮反}
瞎,16,Tang-經典釋文-卷十,亡甫反}}毼豆{{苦,瞎,劉苦割反}}蠃醢{{
瞎,16,Tang-經典釋文-卷十,{音管}}為鎋{{戶,瞎,}}木鑣{{彼苗反}
瞎,16,Tang-經典釋文-卷十,力禾反}}不楬{{苦,瞎,劉苦割反本或作毼同}
瞎,16,Tang-經典釋文-卷十二,}獺{{徐他達反又他,瞎,}}豺{{仕皆反}}
瞎,16,Tang-經典釋文-卷十二,}獺祭{{他達反又他,瞎,}}左个{{古賀反偏
瞎,16,Tang-經典釋文-卷十二,方于反}}楬{{徐苦,瞎,注同又苦八反}}周獻
瞎,16,Tang-經典釋文-卷十二,江反柷也}}楬{{苦,瞎,敔也}}壎{{許袁反
瞎,16,Tang-經典釋文-卷十三,亦作邪}}袹頭{{亡,瞎,本或作貊}}五藏{{
瞎,16,Tang-經典釋文-卷十八,居覲反}}脂轄{{户,瞎,}}各瞻{{之亷反視
瞎,16,Tang-經典釋文-卷十九,年車轄{{本又作□胡,瞎,}}將為{{于偽反}
瞎,16,Tang-經典釋文-卷二十,下皆同}}脂轄{{戶,瞎,本又作鎋同}}為駕{
瞎,16,Tang-經典釋文-卷二十三,及周禮並直作宮字或作,瞎,本今無割字}}大辟{
瞎,16,Tang-經典釋文-卷二十八,謝古閑反郭古雁反施胡,瞎,}}饁{{于輒反字林
瞎,16,Tang-史通-卷十八,曰王琛眼睛全不轉公曰,瞎,使癡人來豈得怨我此言
瞎,16,Tang-渚宮舊事-渚宮舊事卷五,兒殷有一叅軍云盲人騎,瞎,夜半臨深池殷云咄咄勿
瞎,16,Tang-續仙傳-卷中,，常有道士經其家，見,瞎,之。問：知道否？曰：
瞎,16,Tang-續仙傳-卷中,？道士曰：能相師乎？,瞎,：何敢？於是師事之。
瞎,16,Tang-續仙傳-卷中,衣，隨道士入羅浮山。,瞎,瞻俱讀書為文，而瞎性
瞎,16,Tang-續仙傳-卷中,瞎與瞻俱讀書為文，而,瞎,唯高尚，瞻情慕榮達。
瞎,16,Tang-晉書-志第十八,屠蘇鄣日覆兩耳，當見,瞎,作天子。」及趙王倫篡
瞎,16,Tang-晉書-列傳第六十二,有一參軍云：「盲人騎,瞎,臨深池。」仲堪眇目，
瞎,16,Tang-晉書-載記第十二 苻洪苻健苻生,之，問侍者曰：「吾聞,瞎,一淚，信乎？」侍者曰
瞎,16,Tang-晉書-載記第十二 苻洪苻健苻生,望空城，鬱鬱何青青。,瞎,不知法，仰不見天星。
瞎,16,Tang-朱文公校昌黎先生文集-卷第八,{多殺也}}解罪弔攣,瞎,{愈瞎許轄切挛手挛病
瞎,16,Tang-朱文公校昌黎先生文集-卷第八,}}解罪弔攣瞎{{愈,瞎,轄切挛手挛病瞎目病}
瞎,16,Tang-朱文公校昌黎先生文集-卷第八,{愈瞎許轄切挛手挛病,瞎,病}}戰恤時銷洗劒霜
瞎,16,Tang-龍筋鳳髓判-卷三,而摶蹇兎}}盲人之配,瞎,自然俱敗{{世說桓元
瞎,16,Tang-龍筋鳳髓判-卷三,作危語一參軍曰盲人騎,瞎,夜半臨深池釋氏聮珠集
瞎,16,Tang-龍筋鳳髓判-卷三,濟曰誰知正法眼藏向這,瞎,邉滅卻}}選曹簡要{
瞎,16,Tang-毛詩注疏-卷三,可而止我音義{{牽胡,瞎,車軸頭金也還音旋此字
瞎,16,Tang-毛詩注疏-卷十九,至者誤也鎋字又作轄胡,瞎,弔如字又丁厯反下同昊
瞎,16,Tang-毛詩注疏-卷二十一,作是詩也音義{{牽胡,瞎,車軸頭鐵也嫉音疾妬丁
瞎,16,Tang-毛詩注疏-卷二十七,鞞歩兮反椌苦江反楬苦,瞎,矇音蒙有目眹而無見也
瞎,16,Tang-北史-卷二十七列傳第十五,酷暴為名，時人號曰「,瞎,」。累遷城門校尉，卒
瞎,16,Tang-北史-卷四十六列傳第三十四,求擊之，云：「臣當出,瞎,三千，生啖蜀子。」孝
瞎,16,Tang-北史-卷四十六列傳第三十四,黃門徐紇曰：「此巴真,瞎,？」紇答：「此紹之壯
瞎,16,Tang-北史-卷四十六列傳第三十四,勇，見敵無所畏，非實,瞎,。」帝大笑，敕紹速行
瞎,16,Tang-北史-卷七十八列傳第六十六,肉，遇不中意，以簽刺,瞎,眼，溫酒不適口者，立
瞎,16,Tang-禮記註疏-卷十二,義{{獺徐他達反又他,瞎,豺仕皆反罻音尉一音鬱
瞎,16,Tang-禮記註疏-卷三十一,為秃楬音義{{楬徐苦,瞎,注同又苦八反獻素何反
瞎,16,Tang-禮記註疏-卷三十九,音桃椌苦江反柷也楬苦,瞎,敔也壎許袁反箎直支反
瞎,16,Tang-禮記註疏-卷五十六,反邪似嗟反亦作邪貊亡,瞎,本亦作袹藏才浪反脾婢
瞎,16,Tang-五百家注昌黎文集-卷二,軸頭鐵蓋車鍵也○轄胡,瞎,}}薦紳秉筆徒{{薦
瞎,16,Tang-五百家注昌黎文集-卷二,天星日駕此廻轄{{胡,瞎,}}金神所司刑{{孫
瞎,16,Tang-五百家注昌黎文集-卷五,蟇得瞽疾蝦蟇敢將天眼,瞎,知恩非類{{孫曰非類
瞎,16,Tang-五百家注昌黎文集-卷八,軸頭鐵樊曰鍵也○轄胡,瞎,}}剟膚浹瘡痍{{孫
瞎,16,Tang-五百家注昌黎文集-卷八,唬呼交切}}解罪弔攣,瞎,{愈孫曰解釋也攣手足
瞎,16,Tang-五百家注昌黎文集-卷八,愈孫曰解釋也攣手足病,瞎,病○攣力全切瞎許轄切
瞎,16,Tang-五百家注昌黎文集-卷八,足病瞎目病○攣力全切,瞎,轄切}}戰血時銷洗劔
瞎,16,Tang-五百家注昌黎文集-卷八,柷敔也○椌苦江切楬苦,瞎,}}臺圖煥丹𤣥{{孫
瞎,16,Tang-隋書-卷六十四列傳第二十九,肉，遇不中意，以簽刺,瞎,眼。有溫酒不適者，立
瞎,16,Tang-唐律疏義-卷八,傷人罪法若箭傷徒二年,瞎,目徒三年之類至死者唯
瞎,16,Tang-唐律疏義-卷二十一,之類  毆人折跌支體,瞎,{{問答一}}  諸
瞎,16,Tang-唐律疏義-卷二十一, 諸鬬毆折跌人支體及,瞎,一目者徒三年{{折支
瞎,16,Tang-唐律疏義-卷二十一,折其手足或跌其骨體及,瞎,目謂一目喪明全不見物
瞎,16,Tang-唐律疏義-卷二十一,平復者謂折跌人支體及,瞎,目于下文立辜限內骨節
瞎,16,Tang-唐律疏義-卷二十一,二事以上者謂毆人一目,瞎,折一支之類及因舊患令
瞎,16,Tang-唐律疏義-卷二十一,因舊患令至篤疾假有舊,瞎,目為殘疾更瞎一目成篤
瞎,16,Tang-唐律疏義-卷二十一,假有舊瞎一目為殘疾更,瞎,目成篤疾或先折一腳為
瞎,16,Tang-唐律疏義-卷二十一,其舌止得守文還科㫁舌,瞎,之罪  鬬故殺用兵刃
瞎,16,Tang-唐律疏義-卷二十一,別增餘患而死其有墮胎,瞎,毀敗陰陽折齒等皆約手
瞎,16,Tang-唐律疏義-卷二十一,折乙為從後下手毆一目,瞎,合何罪  答曰據上條
瞎,16,Tang-唐律疏義-卷二十一,曰據上條折跌人支體及,瞎,一目者徒二年即損二事
瞎,16,Tang-唐律疏義-卷二十二,奴婢毆良人折跌支體及,瞎,一目者絞死者各斬  
瞎,16,Tang-唐律疏義-卷二十二,奴婢毆良人折跌支體及,瞎,一目者絞跌體瞎目各罪
瞎,16,Tang-唐律疏義-卷二十二,體及瞎其一目者絞跌體,瞎,各罪止徒三年即明毆良
瞎,16,Tang-唐律疏義-卷二十二,入于死若毆夫折一支或,瞎,目凢鬬徒三年加四等合
瞎,16,Tang-唐律疏義-卷二十二,流三千里刃傷及折支若,瞎,一目者絞死者皆斬詈者
瞎,16,Tang-唐律疏義-卷二十二,傷及折支或跌其支體若,瞎,一目或全失其明者各得
瞎,16,Tang-唐開元占經-卷五十,百里望空城蔚蔚一何青,瞎,不知法仰目不見星其年
瞎,16,Tang-玉川子詩集-卷第一,飬乕被虎齧天媚蟆被蟆,瞎,知恩非𩔗一一自作孽吾
瞎,16,Tang-開元釋教錄-卷第二,上二經小乘抄}}  ,瞎,經梵志問佛世間增減經
瞎,16,Tang-開元釋教錄-卷第二,法施勝經水上泡經{{,瞎,等十經並出出曜經}}
瞎,16,Tang-開元釋教錄-卷第十六{{別錄之六}},{{出第一卷}}  ,瞎,經一卷{{出第一卷}
瞎,16,Tang-法苑珠林-第十七,生若無眼。若一眼。若,瞎,。無舌無耳無手。所生
瞎,16,Tang-法苑珠林-第二十二,言。端正。山中有一老,瞎,猴。又復問言。汝婦孫
瞎,16,Tang-法苑珠林-第二十二,。佛今何故以我之婦比,瞎,猴。佛復將至忉利天上
瞎,16,Tang-法苑珠林-第二十二,難陀答言。比彼天女如,瞎,猴比於我婦。佛將難陀
瞎,16,Tang-法苑珠林-第四十九,百千萬倍。以此方之如,瞎,猴。復以此言以答天神
瞎,16,Tang-法苑珠林-第六十七,第四復有眾生。兩目盲,瞎,無所見。或抵樹木。或
瞎,16,Tang-法苑珠林-第七十,穢惡人所厭遠。雙眼肓,瞎,睹天地。當知隱蔽光明
瞎,16,Tang-法苑珠林-第七十五,妄語。又語一眼人汝是,瞎,人。並得輕惱他罪。 
瞎,16,Tang-儀禮注疏-卷十二,音義{{甒亡甫反毼苦,瞎,蠃力禾反縢大登反脡大
瞎,16,Tang-儀禮注疏-卷十四,音義{{蠃力禾反楬苦,瞎,劉苦割反或作毼同}}
瞎,16,Tang-周禮注疏-卷十一,禮行而教成。○楬，苦,瞎,。輁，九勇反。軸，音
瞎,16,Tang-周禮注疏-卷二十七,。輨，劉音管，一音胡,瞎,。蔽，劉音弗，下及文
瞎,16,Tang-周禮注疏-卷四十一,云：「鬢禿也。」或若,瞎,，一音枯曷反。  ［
瞎,16,Tang-周禮注疏-卷四十一,。綆，方穎反。轄，胡,瞎,。  ［疏］注「國中
瞎,16,Tang-孟東野詩集-卷十　懷寄,百神。  西明寺後窮,瞎,太祝，縱爾有眼誰爾珍
瞎,16,Tang-南史-卷六十四,刺史時讖言獨梁之下有,瞎,子元帝以嶷其人也㑹嶷
瞎,16,Tang-毛詩正義-卷二·二之三,今思乘以歸。○轄，胡,瞎,，車軸頭金也。還音旋
瞎,16,Tang-毛詩正義-卷十四·十四之二,，故作是詩也。轄，胡,瞎,，車軸頭鐵也。嫉音疾
瞎,16,Tang-毛詩正義-卷十九·十九之三,。椌，苦江反。楬，苦,瞎,。蒙音蒙，有目眹而無
瞎,16,Tang-通典-刑法三,諸鬥毆，折跌人支體及,瞎,一目者，徒三年。折支
目眩,17,Five Dynasties and Ten Kingdoms-說文繫傳-卷五至卷七,日困目玄聲臣銷曰{{,目眩,也慚剛目匡也從目爪慚
目眩,16,Tang-杜工部集-二,配阻幡圉闔龐帖怯灑膠,目眩,值踵真誰}}  {{
目眩,16,Tang-黃帝內經太素-卷第二十五·傷寒,小異。《千金》冥視作,目眩,}}問曰：治之奈何？
目眩,16,Tang-黃帝內經太素-卷第二十五·傷寒,太陽脈起目內 ，故令,目眩,。足少陰太陽上連手之
目眩,16,Tang-黃帝內經太素-卷第二十五·傷寒,乙》作目 然，巢氏作,目眩,然。}}胃瘧，令人疸
目眩,16,Tang-黃帝內經太素-卷第二十七·邪論,引目系，目系急，急則,目眩,轉矣。{{後曰項，前
目眩,16,Tang-黃帝內經太素-卷第二十七·邪論,腦，故邪循目系，腦轉,目眩,。平按：《甲乙》項作
目眩,16,Tang-黃帝內經太素-卷第二十七·邪論,：目瞑項強《靈樞》作,目眩,傾，足上有補字，足悶
目眩,16,Tang-黃帝內經太素-卷第二十八·風,時惋，眩以汗出，久則,目眩,悲以喜恐，短氣不樂，
目眩,16,Tang-黃帝內經太素-卷第三十·雜病,液，先唾血，四肢清，,目眩,時時前後血，病名為何
目眩,16,Tang-黃帝內經太素-卷第三十·雜病,血；六，四肢冷；七，,目眩,八，大小便時複出血。
目眩,16,Tang-備急千金要方-卷二,澁則四肢沉重挾風則頭,目眩,覺如此候者便冝服半夏
目眩,16,Tang-備急千金要方-卷六,拘攣風行周身骨節疼痛,目眩,所見或上氣惡寒洒淅如
目眩,16,Tang-備急千金要方-卷十五,則轉轉則引目系急急則,目眩,轉矣邪中其睛則其睛所
目眩,16,Tang-備急千金要方-卷十五,窓主之目赤痛天柱主之,目眩,所見偏頭痛引目外眥而
目眩,16,Tang-備急千金要方-卷十五,不明惡風淚出憎寒頭痛,目眩,內眥赤痛逺視無見眥癢
目眩,16,Tang-備急千金要方-卷十五,窌主之  目不明淚出,目眩,瞳子癢逺視昏夜無見目
目眩,16,Tang-備急千金要方-卷二十三,戰掉手足緩縱或酸痺頭,目眩,眼反鼻辛熱氣出口中或
目眩,16,Tang-備急千金要方-卷二十四,隨不能屈伸洒洒寒熱頭,目眩,或口面喎僻方  秦艽
目眩,16,Tang-備急千金要方-卷二十五,腎時嘔眩時自汗出傷心,目眩,肝悲恐短氣不樂傷肺不
目眩,16,Tang-備急千金要方-卷二十五,筋緩急痛不在一處卒起,目眩,心恍惚妄言倒錯身上㾦
目眩,16,Tang-備急千金要方-卷三十六,榮  病先發於肝者頭,目眩,痛支滿一日之脾閉塞不
目眩,16,Tang-備急千金要方-卷三十六,滿引小腹痛時小便難苦,目眩,痛腰脊痛足為寒時癃女
目眩,16,Tang-備急千金要方-卷三十八,臭出清液先唾血四肢清,目眩,時前後血病名為何何以
目眩,16,Tang-備急千金要方-卷四十二,  小三五七散治頭風,目眩,聾方天雄{{三兩}}
目眩,16,Tang-備急千金要方-卷四十三,肢緩頭面熱心胸痰滿頭,目眩,如欲搖動方  薯蕷　
目眩,16,Tang-備急千金要方-卷四十三,前湯後四體尚不涼冷頭,目眩,者服之此湯大勝宜長將
目眩,16,Tang-備急千金要方-卷四十三,稍加至三丸薯蕷圓治頭,目眩,心中煩鬰驚悸狂癲方薯
目眩,16,Tang-備急千金要方-卷四十三,丸日三  天雄散治頭,目眩,屋轉旋倒方天雄　　　
目眩,16,Tang-備急千金要方-卷五十四,陽明經俱實也病苦頭痛,目眩,狂喉痺痛手臂捲脣吻不
目眩,16,Tang-備急千金要方-卷五十八,湯治心下痰飲胷脇支滿,目眩,甘草{{二兩}}　　
目眩,16,Tang-備急千金要方-卷五十八,卒嘔吐心下痞膈間有水,目眩,方  半夏{{一升}
目眩,16,Tang-備急千金要方-卷六十,苦吐酸痰嘔逆泄下少氣,目眩,聾口焦小便自利方  
目眩,16,Tang-備急千金要方-卷六十,手足疼痛久立腰疼起則,目眩,中懸急而有絶傷外引四
目眩,16,Tang-備急千金要方-卷六十,黯骨間熱小便赤黃心悸,目眩,虛乏方羊腎{{一具}
目眩,16,Tang-備急千金要方-卷六十,味治丈夫五勞七傷頭痛,目眩,足逆冷或煩熱有時或冷
目眩,16,Tang-備急千金要方-卷六十,治男子女人虛損傷絶頭,目眩,節煩痛飲食㣲少羸瘦百
目眩,16,Tang-備急千金要方-卷六十,衰兩膝腫不能乆立起則,目眩,虛方蛇牀子　　細辛　
目眩,16,Tang-備急千金要方-卷六十七,體骨肉疼痛比至曉頭痛,目眩,左角上如彈丸大腫痛不
目眩,16,Tang-備急千金要方-卷八十四,中也脈前大後小即頭痛,目眩,前小後大即胷滿短氣上
目眩,16,Tang-備急千金要方-卷九十,主目不欲視大息大都主,目眩, 承泉　前頂　天柱　
目眩,16,Tang-備急千金要方-卷九十,　天柱　腦空　目窻主,目眩,天柱　陶道　崑崙主目
目眩,16,Tang-備急千金要方-卷九十,瞑天柱　陶道　崑崙主,目眩,目不明目如脫腎輸　內
目眩,16,Tang-備急千金要方-卷九十,{{甲乙云目不明淚出,目眩,瞳子癢逺視昏夜無見目
目眩,16,Tang-備急千金要方-卷九十二, 率谷主醉酒風熱發兩,目眩,{{甲乙云不能飲食煩
目眩,16,Tang-王右丞集箋注-附録,備　城中十日暑如炎頭,目眩,塵土塞僧樓今日見此巻
目眩,16,Tang-法書要錄-卷七,飛龍在天近而察之心亂,目眩,公綏𨽻書勢曰蟲篆既繁
目眩,16,Tang-晉書-列傳第六 衛瓘 張華 劉卞,在天；近而察之，心亂,目眩,奇姿譎詭，不可勝原。
目眩,16,Tang-晉書-列傳第五十八,命子怞與之下山，中途,目眩,，墜崖而卒。同保赴哭
目眩,16,Tang-太白陰經-卷五,皷翦滅兇渠見吾旗纛者,目眩,吾鼙皷者魄散令敵人跪
目眩,16,Tang-新修本草-卷第八,心下滿，洗洗惡風寒，,目眩,直，咳嗽上氣，止煩熱
目眩,16,Tang-柳河東集-卷二十三,讀不能十一即偃仰疲耗,目眩,不欲視心廢而不欲營如
目眩,16,Tang-柳河東集-卷四十三,役事鼛音皋大鼔也}},目眩,渾渾耳喧息嘈嘈兹焉畢
目眩,16,Tang-唐甫里先生文集-卷第十三,䝉}}細灑䰟空冷横飄,目眩,●珂珮喧㩧瓦珠璣濺{
目眩,16,Tang-一切經音義-一切經音義,木為穿鑿不知所}}縱,目眩,{{交胸河一反宇}}
目眩,16,Tang-一切經音義-一切經音義,更易也集韻或作還}},目眩,{遍也}}輒黜麻{{
目眩,16,Tang-史記正義-卷一百五,尚温也中庶子聞扁鵲言,目眩,而不瞚舌撟然而不下乃
目眩,15,Sui-諸病源候論-序,。又得陽維浮者，暫起,目眩,。風眩久不瘥，則變為
目眩,15,Sui-諸病源候論-序,暖熱，久頑冷患，耳聾,目眩,。久行即成法，法身五
目眩,15,Sui-諸病源候論-序,牢，不息六通。愈耳聾,目眩,隨左右聾伏，並兩膝，
