query,dynFromId,meta,left,keyword,right
睜,24,Ming-二刻拍案驚奇-第十一卷滿少卿饑附飽颺　焦文姬生讎死報,來，朱氏一見，驚得目,睜,呆，大哭起來。哭罷道
睜,24,Ming-二刻拍案驚奇-第十九卷田舍翁時時經理　牧童兒夜夜尊榮,萬家兩個大兒子只好眼,睜,看他使勢行兇，不敢相
睜,24,Ming-二刻拍案驚奇-第十九卷田舍翁時時經理　牧童兒夜夜尊榮,家兩個大兒子只好眼睜,睜,他使勢行兇，不敢相爭
睜,24,Ming-二刻拍案驚奇-第二十卷賈廉訪贗行府牒　商功父陰攝江巡,。  功父伸一伸腰，,睜,睜眼，叫聲：「奇怪！
睜,24,Ming-二刻拍案驚奇-第二十卷賈廉訪贗行府牒　商功父陰攝江巡, 功父伸一伸腰，睜一,睜,，叫聲：「奇怪！」走
睜,24,Ming-二刻拍案驚奇-第二十一卷許蔡院感夢擒僧　王氏子因風獲盜,說是我？」李彪氣得眼,睜,：「我自掉了刀轉來尋
睜,24,Ming-二刻拍案驚奇-第二十一卷許蔡院感夢擒僧　王氏子因風獲盜,，把出腰牌來道：「你,睜,驢眼認認看！」無塵曉
睜,24,Ming-二刻拍案驚奇-第二十二卷癡公子狠使噪脾錢　賢丈人巧賺回頭婿,如此委曲最妙，省得眼,睜,的我與他不好分別。只
睜,24,Ming-二刻拍案驚奇-第二十二卷癡公子狠使噪脾錢　賢丈人巧賺回頭婿,此委曲最妙，省得眼睜,睜,我與他不好分別。只是
睜,24,Ming-二刻拍案驚奇-第三十一卷行孝子到底不簡屍　殉節婦留待雙出柩,明。仇人相見，分外眼,睜,看得明白，颼的鑽將過
睜,24,Ming-二刻拍案驚奇-第三十四卷任君用恣樂深閨　楊太尉戲宮館客,了，好了。」任生果然,睜,眼來道：「我如何卻在
睜,24,Ming-二刻拍案驚奇-第三十五卷錯調情賈母詈女　誤告狀孫郎得妻,女兒屍首時，女兒忽然,睜,雙目，依然活在牀上。
睜,24,Ming-二刻拍案驚奇-第三十六卷王漁翁捨鏡崇三寶　白水僧盜物喪雙生,：「說得極是，為甚麼,睜,眼看別人富貴，自己受
睜,24,Ming-二刻拍案驚奇-第三十九卷神偷寄興一枝梅　俠盜慣行三昧戲,做一對了。知縣嚇得目,睜,呆，道：「原來又是前
睜,24,Ming-鼓掌絕塵-第二回,連忙站起身來，把眼睛,睜,幾眼，那裡看得明白，
睜,24,Ming-鼓掌絕塵-第四回,個又不好急遽開言，眼,睜,對坐著，心兒裡都一樣
睜,24,Ming-鼓掌絕塵-第四回,又不好急遽開言，眼睜,睜,坐著，心兒裡都一樣蟹
睜,24,Ming-鼓掌絕塵-第十七回,只光碌碌的火眼金睛，,睜,如銅鈴一般，真個嚇得
睜,24,Ming-鼓掌絕塵-第二十一回,正是冷眼覷醉人，看他,睜,瞧定了那一張桐琴，癡
睜,24,Ming-鼓掌絕塵-第二十一回,是冷眼覷醉人，看他睜,睜,定了那一張桐琴，癡癡
睜,24,Ming-鼓掌絕塵-第二十四回,如火樣，只是低著頭，,睜,的看了瓊娥。那瓊娥又
睜,24,Ming-鼓掌絕塵-第二十四回,火樣，只是低著頭，睜,睜,看了瓊娥。那瓊娥又是
睜,24,Ming-鼓掌絕塵-第二十六回,減了三四分。兩下里眼,睜,，恰正是隔河牛女，對
睜,24,Ming-鼓掌絕塵-第二十六回,了三四分。兩下里眼睜,睜,恰正是隔河牛女，對面
睜,24,Ming-鼓掌絕塵-第二十六回,人面，這張醜臉見了眼,睜,。  這個算盤，好像
睜,24,Ming-鼓掌絕塵-第二十六回,面，這張醜臉見了眼睜,睜,  這個算盤，好像如
睜,24,Ming-鼓掌絕塵-第二十七回,荼 架邊，引頸凝眸，,睜,盼望。驀然見了小姐走
睜,24,Ming-鼓掌絕塵-第二十七回, 架邊，引頸凝眸，睜,睜,望。驀然見了小姐走到
睜,24,Ming-鼓掌絕塵-第二十七回,，同下樓來。  李嶽,睜,豎發，厲聲大怒，喝道
睜,24,Ming-鼓掌絕塵-第三十一回,把個酒罐打得粉碎，眼,睜,的看著地下，淚如雨滴
睜,24,Ming-鼓掌絕塵-第三十一回,個酒罐打得粉碎，眼睜,睜,看著地下，淚如雨滴，
睜,24,Ming-鼓掌絕塵-第三十二回,這典史接在手，把眼睛,睜,一睜，認得是兩個元寶
睜,24,Ming-鼓掌絕塵-第三十二回,接在手，把眼睛睜了一,睜,認得是兩個元寶，便笑
睜,24,Ming-鼓掌絕塵-第三十八回,如吃蒙汁藥的，只好眼,睜,看著那些強人，把這幾
睜,24,Ming-鼓掌絕塵-第三十八回,吃蒙汁藥的，只好眼睜,睜,著那些強人，把這幾杠
睜,24,Ming-清平山堂話本-西湖三塔記,了，柳眉倒豎，星眼圓,睜,：「你猶自思歸！」叫
睜,24,Ming-清平山堂話本-楊溫攔路虎傳,取妻子出來。即時楊達,睜,眼來，將部下一二百人
睜,24,Ming-清平山堂話本-董永遇仙傳,此始。  仲舒驚得目,睜,呆，急奔回家，將銀瓶
睜,24,Ming-定山集-定山集,幾容我病古今真眼愛誰,睜,中毎見諸公起天下何無
睜,24,Ming-定山集-定山集,會空誰負老眼乾坤又一,睜,枉鷦鷯能鳳翥本無天馬
睜,24,Ming-唐書志傳通俗演義-唐書志傳通俗演義,聲：「買魚！」那老叟,睜,醉眼，見岸上一儒者，
睜,24,Ming-唐書志傳通俗演義-唐書志傳通俗演義,分。為吾真主乎？」遂,睜,環眼，見秦王背上紫霧
睜,24,Ming-唐書志傳通俗演義-唐書志傳通俗演義,汝目前流血！」阿力虎,睜,眼，豎剛須，怒曰：「
睜,24,Ming-名山藏-名山藏卷之八十一,曰師滅度後宜名何許人,睜,曰松陽問姓名不荅  
睜,24,Ming-武編後集-前集卷五,石鐵三色子燒臉目不能,睜,先勝四五丈地彼敵不能
睜,24,Ming-曲律-曲律卷第二,第三調末句，一曰「眼,睜,」，一曰「語惺惺」，
睜,24,Ming-曲律-曲律卷第二,三調末句，一曰「眼睜,睜,，一曰「語惺惺」，「
睜,24,Ming-曲律-曲律卷第二,上字去聲，「清清」「,睜,」「惺惺」皆陰字，葉
睜,24,Ming-曲律-曲律卷第二,字去聲，「清清」「睜,睜,「惺惺」皆陰字，葉矣
睜,24,Ming-易像鈔-卷十三,痛刻骨兩眼為贅所繩目,睜,白楚甚垂絶其家掲巨牌
睜,24,Ming-仁端錄-卷十四,人大小傳染口不言眼不,睜,不思沉沉昏睡手足牽掣
睜,24,Ming-醒名花-第二回范道人遺囊顯道術　梅杏娘平地玷冰清,棍竹片，銅錘鐵甲，眼,睜,好似海神廟中夜叉小鬼
睜,24,Ming-醒名花-第二回范道人遺囊顯道術　梅杏娘平地玷冰清,竹片，銅錘鐵甲，眼睜,睜,似海神廟中夜叉小鬼一
睜,24,Ming-醒名花-第十二回武偽將棄暗投明　范真人將機就計,貴，雙眉倒豎，兩眼圓,睜,正色厲聲的道：「我看
睜,24,Ming-醒名花-第十三回眾魔軍孤山覆沒　諸義俠麟閣留名,萬點梨花。一個豹眼圓,睜,怒搖五岳﹔一個柳眉倒
睜,24,Ming-呻吟語摘-卷上,人怕似渴睡漢纔喚醒時,睜,若有知旋復沈困竟是夢
睜,24,Ming-醒世恒言-第四卷　灌園叟晚逢仙女,並沒別樣花卉。」張委,睜,雙眼道：「這老兒恁般
睜,24,Ming-醒世恒言-第五卷　大樹坡義虎送親,裡？」雙手來扶。單氏,睜,看時，卻是丈夫韋德，
睜,24,Ming-醒世恒言-第六卷　小水灣天狐詒書,個字影，把王臣驚得目,睜,呆，只管將這紙來翻看
睜,24,Ming-醒世恒言-第七卷　錢秀才錯占鳳凰儔,便是仇人相見，分外眼,睜,不等開言，便撲的一頭
睜,24,Ming-醒世恒言-第九卷　陳多壽生死夫妻,女兒喉中，漸漸蘇醒。,睜,雙眼，看見爹媽在前，
睜,24,Ming-醒世恒言-第十卷　劉小官雌雄兄弟,扶起來吃了兩碗。老軍,睜,眼觀看，見劉公在旁，
睜,24,Ming-醒世恒言-第十卷　劉小官雌雄兄弟,到家去將息。』那少年,睜,看了一看，點點頭兒。
睜,24,Ming-醒世恒言-第十三卷　勘皮靴單證二郎神,一說過。韓夫人嚇得目,睜,呆，罔知所措。太尉夫
睜,24,Ming-醒世恒言-第十四卷　鬧樊樓多情周勝仙,」周大郎聽說，雙眼圓,睜,看著媽媽罵道：「打脊
睜,24,Ming-醒世恒言-第十四卷　鬧樊樓多情周勝仙,你道好怪！只見女孩兒,睜,眼，雙手把朱真抱祝怎
睜,24,Ming-醒世恒言-第十五卷　赫大卿遺恨鴛鴦絳,」兩個女童都也嚇得目,睜,呆，跟著空照罄身而走
睜,24,Ming-醒世恒言-第十六卷　陸五漢硬留合色鞋,見說，躊躇了半晌，又,睜,把他細細觀看。張藎連
睜,24,Ming-醒世恒言-第十八卷　施潤澤灘闕遇友,一個後生跑出來。彼此,睜,一認，雖然隔了六年，
睜,24,Ming-醒世恒言-第二十卷　張廷秀逃生救父,把他扶將起來。那張權,睜,眼見了兒子，嗚嗚的哭
睜,24,Ming-醒世恒言-第二十一卷　張淑兒巧智脫楊生,面都刺碎。」  老嫗,睜,看時，果然面皮都碎。
睜,24,Ming-醒世恒言-第二十三卷　金海陵縱欲亡身,定哥柳眉倒豎，星眼圓,睜,勃然怒道：「我是二品
睜,24,Ming-醒世恒言-第二十七卷　李玉英獄中訟冤,驚醒，只道苗全來了，,睜,看時，乃是那屋裡的老
睜,24,Ming-醒世恒言-第二十八卷　吳衙內鄰舟赴約,：「小姐甦醒。」秀娥,睜,看時，天已明了，丫鬟
睜,24,Ming-醒世恒言-第二十九卷　盧太學詩酒傲公侯,大爺一時來到。」盧柟,睜,眼喝道：「唗！還說甚
睜,24,Ming-醒世恒言-第二十九卷　盧太學詩酒傲公侯,汪知縣得用之人。盧柟,睜,眼喝道：「柟！可惡！
睜,24,Ming-醒世恒言-第三十卷　李汧公窮邸遇俠客,了。房德與眾人驚得目,睜,呆，連聲道：「真異人
睜,24,Ming-醒世恒言-第三十一卷　鄭節使立功神臂弓,了，柳眉剔豎，星眼圓,睜,：「你卻將身嫁他，我
睜,24,Ming-醒世恒言-第三十三卷　十五貫戲言成巧禍,好。」那人便住了手，,睜,怪眼，喝道：「這是你
睜,24,Ming-醒世恒言-第三十六卷　蔡瑞虹忍辱報仇,只是仇人相見，分外眼,睜,這幾日如何好過！」恨
睜,24,Ming-醒世恒言-第三十七卷　杜子春三入長安,眾人，捱身進來。子春,睜,觀看，正好是西門老者
睜,24,Ming-醒世恒言-第三十七卷　杜子春三入長安,曾問得名姓麼？」子春,睜,眼道：「哎呀！他在波
睜,24,Ming-醒世恒言-第三十八卷　李道人獨步雲門,藥，只當投在水裏，眼,睜,都看他死了。只有李清
睜,24,Ming-醒世恒言-第三十八卷　李道人獨步雲門,，只當投在水裏，眼睜,睜,看他死了。只有李清這
睜,24,Ming-雍熙樂府-卷一,見他抖捜了青毛㡬度圓,睜,一𩀱眉目爪又舒舌又吐
睜,24,Ming-雍熙樂府-卷三,上箇人皮聳着肩似野狐,睜,眼似餓鬼正是那滲白鹿
睜,24,Ming-雍熙樂府-卷三,名惡噷噷早傳●軍令眼,睜,嶮逼了君王命痛煞煞割
睜,24,Ming-雍熙樂府-卷三,惡噷噷早傳●軍令眼睜,睜,逼了君王命痛煞煞割㫁
睜,24,Ming-雍熙樂府-卷三,紗幞頭斜挽起綠羅衫䄂,睜,那矁強魂一對明眸管甚
睜,24,Ming-雍熙樂府-卷四,竿掇了梯那話児休題眼,睜,埋怨誰船到江心補漏遲
睜,24,Ming-雍熙樂府-卷四,掇了梯那話児休題眼睜,睜,怨誰船到江心補漏遲想
睜,24,Ming-雍熙樂府-卷四,呌●疾揚疾敢是俺家長,睜,眼做下合着眼承當我可
睜,24,Ming-雍熙樂府-卷四,處有一人髙呌呼古魯魯,睜,目支楞楞乍開虎●惡恨
睜,24,Ming-雍熙樂府-卷四,堆鴉屹皱定蛾眉難画眼,睜,怎救㧞哭啼啼沒亂煞料
睜,24,Ming-雍熙樂府-卷四,鴉屹皱定蛾眉難画眼睜,睜,救㧞哭啼啼沒亂煞料他
睜,24,Ming-雍熙樂府-卷五,打入飛禽道么呀鬼魂兒,睜,㸔望家中靜悄悄誰肯把
睜,24,Ming-雍熙樂府-卷五,使損了痩簫娥做子弟眼,睜,下翻了窮原憲怎教我一
睜,24,Ming-雍熙樂府-卷五,損了痩簫娥做子弟眼睜,睜,翻了窮原憲怎教我一生
睜,24,Ming-雍熙樂府-卷六,　風動松呼聴叮嚀定睛,睜,望蒼茫曠廣黄蘆●樵夫
睜,24,Ming-雍熙樂府-卷六,鞭搧蹇嫣驢●行停省驚,睜,迤●痴迷失記途多因是
睜,24,Ming-雍熙樂府-卷七,山暮淚滴濕征衫半幅眼,睜,千里踐程途望天涯雪景
睜,24,Ming-雍熙樂府-卷七,暮淚滴濕征衫半幅眼睜,睜,里踐程途望天涯雪景糢
睜,24,Ming-雍熙樂府-卷八,過耳清颷響珮琚驀然的,睜,𩀱眸了然悟尚兀自爐烟
睜,24,Ming-雍熙樂府-卷九,叨叨請俸日月禹門深眼,睜,不辨龍蛇紀綱都敗缺炎
睜,24,Ming-雍熙樂府-卷九,叨請俸日月禹門深眼睜,睜,辨龍蛇紀綱都敗缺炎炎
睜,24,Ming-雍熙樂府-卷九,水底撈蟾洛陽花章䑓栁,睜,眼不敢觀瞻鵪鶉糞氣毬
睜,24,Ming-雍熙樂府-卷十,士人兒莾注子挨把慧眼,睜,尾張無盡氣狠狠待打鶯
睜,24,Ming-雍熙樂府-卷十,行盃舉着贈行詞唱了眼,睜,西出陽關故交少  一
睜,24,Ming-雍熙樂府-卷十,盃舉着贈行詞唱了眼睜,睜,出陽關故交少  一枝
睜,24,Ming-雍熙樂府-卷十一,心待月無情吹蕭無意眼,睜,鳳寡鸞隻折桂令綠楊烟
睜,24,Ming-雍熙樂府-卷十一,待月無情吹蕭無意眼睜,睜,寡鸞隻折桂令綠楊烟深
睜,24,Ming-雍熙樂府-卷十一,心待月無聊吹簫無伴眼,睜,寡鳳孤鸞折桂令●一箇
睜,24,Ming-雍熙樂府-卷十一,待月無聊吹簫無伴眼睜,睜,鳳孤鸞折桂令●一箇瘦
睜,24,Ming-雍熙樂府-卷十一,得俺那歸湖的有見識眼,睜,見死無人救得勝令道童
睜,24,Ming-雍熙樂府-卷十一,俺那歸湖的有見識眼睜,睜,死無人救得勝令道童才
睜,24,Ming-雍熙樂府-卷十一,承望苦懨懨拆散鸞儔眼,睜,日無常萬事休則落的痛
睜,24,Ming-雍熙樂府-卷十一,心怒發惱的那三大士眼,睜,似這等業種塵根出甚麽
睜,24,Ming-雍熙樂府-卷十一, 恨相思長夜痛難熬眼,睜,梦魂顛倒則我這雲鬟無
睜,24,Ming-雍熙樂府-卷十一,恨相思長夜痛難熬眼睜,睜,魂顛倒則我這雲鬟無意
睜,24,Ming-雍熙樂府-卷十二,除怎的支吾如何發付眼,睜,鳯隻鸞孤折桂令再㡬時
睜,24,Ming-雍熙樂府-卷十二,怎的支吾如何發付眼睜,睜,隻鸞孤折桂令再㡬時得
睜,24,Ming-雍熙樂府-卷十三,児慈悲為本方便為門你,睜,横死眼不識好人招禍口
睜,24,Ming-雍熙樂府-卷十三,共語謾嗟吁何如尾聲眼,睜,怎忍分飛去痛殺我也吹
睜,24,Ming-雍熙樂府-卷十三,語謾嗟吁何如尾聲眼睜,睜,忍分飛去痛殺我也吹簫
睜,24,Ming-雍熙樂府-卷十四,染下這塲不明白病疾眼,睜,●我来抛●潑敲才更狠
睜,24,Ming-雍熙樂府-卷十四,下這塲不明白病疾眼睜,睜,我来抛●潑敲才更狠似
睜,24,Ming-雍熙樂府-卷十四,兒却死在陳●軍閫外眼,睜,淺土培埋挾權的也不似
睜,24,Ming-雍熙樂府-卷十四,却死在陳●軍閫外眼睜,睜,土培埋挾權的也不似陳
睜,24,Ming-雍熙樂府-卷十六,蝶困蜂迷鶯●吟方●眼,睜,這心児里忘了想啾啾唧
睜,24,Ming-雍熙樂府-卷十六,他志誠●元来厮調引眼,睜,心口不相應山誓海盟說
睜,24,Ming-雍熙樂府-卷十六,志誠●元来厮調引眼睜,睜,口不相應山誓海盟說假
睜,24,Ming-雍熙樂府-卷十八,来無處躱病懨懨守着眼,睜,㸔着●不去些兒箇有青
睜,24,Ming-雍熙樂府-卷十八,無處躱病懨懨守着眼睜,睜,着●不去些兒箇有青田
睜,24,Ming-雍熙樂府-卷十八,無是無非不許外人知眼,睜,●甚相随意懸懸為你着
睜,24,Ming-雍熙樂府-卷十八,是無非不許外人知眼睜,睜,甚相随意懸懸為你着迷
睜,24,Ming-雍熙樂府-卷十八,䄂玉山傾{{聴}}眼,睜,險踏碎樂天亭  十　
睜,24,Ming-雍熙樂府-卷十八,玉山傾{{聴}}眼睜,睜,踏碎樂天亭  十　　
睜,24,Ming-遵生八牋-卷三,秘訣曰嘘以治肝要兩目,睜,為之口吐鼻取不使耳聞
睜,24,Ming-六壬大全-六壬大全卷二神將釋, 傳送神形項短，目圓,睜,微有須髪，大身，古之
睜,24,Ming-綠牡丹-第七回奸兄為嫡妹牽馬,爺約定﹔抬頭、低頭、,睜,、合眼為暗號，雖駱宏
睜,24,Ming-綠牡丹-第九回賀氏女戲叔書齋,睡了一個時辰，將眼一,睜,自罵道：「好殺才，在
睜,24,Ming-綠牡丹-第十三回劫不義財帛巴氏放火,，醒醒。」那人將眼一,睜,問道：「那裡來的？」
睜,24,Ming-綠牡丹-第十五回悔失信南牢獨劫友,動刑。」任正千虎目一,睜,大罵道：「放你娘的屁
睜,24,Ming-綠牡丹-第十六回錯殺奸西門雙掛頭,振芳聞聽此言，虎目圓,睜,大罵道：「王倫匹夫，
睜,24,Ming-綠牡丹-第十六回錯殺奸西門雙掛頭,房上行至定興縣禁牢，,睜,四下觀看，見號房甚多
睜,24,Ming-綠牡丹-第十八回余謙因逞勝履險登高,心中焦躁，所以二目圓,睜,滿面通紅，還在那裏勉
睜,24,Ming-綠牡丹-第十九回十字街前父跑馬,面黃唇白，遍體出汗，,睜,罵道：「好一眾狠騷奴
睜,24,Ming-綠牡丹-第二十回四望亭上女捉猴,身上一般。遂暗暗將眼,睜,開，真是駱公子抱在懷
睜,24,Ming-綠牡丹-第二十一回釋女病登門投書再求婿,與碧蓮吃了幾口，將眼,睜,問道：「此是何所？」
睜,24,Ming-綠牡丹-第二十三回中計英雄龍潭逢傑士,日天明方醒。  余謙,睜,一看，船內大亮。連忙
睜,24,Ming-綠牡丹-第二十四回酒醉佳人書房窺才郎,祇當取笑。那人將眼一,睜,說道：「那個取笑？這
睜,24,Ming-綠牡丹-第三十六回駱府主僕打擂臺,豆大的汗珠子，二目圓,睜,喊叫如雷，在地下滾了
睜,24,Ming-綠牡丹-第三十八回受女激戴月維揚復擂臺,，掀起被來坐於床上，,睜,一看，正是徐松朋同鮑
睜,24,Ming-綠牡丹-第五十二回四杰村余謙舍命救主人,徐俱到」，勉強將眼一,睜,來人直在面前，余謙仍
睜,24,Ming-綠牡丹-第五十二回四杰村余謙舍命救主人,時，一口氣出來，眼一,睜,道聲：「余謙賢弟在那
睜,24,Ming-綠牡丹-第五十五回宏勛花老寨日娶雙妻妾,自安呼名相問，將眼一,睜,說道：「貧僧向所化者
睜,24,Ming-東洲初稿-卷四,得也時事日見就下北敵,睜,欲舉雲中鴈門而吞之江
睜,24,Ming-西遊記-靈根育孕源流出　心性修持大道生,，徑跳入瀑布泉中，忽,睜,擡頭觀看，那裡邊卻無
睜,24,Ming-西遊記-悟徹菩提真妙理　斷魔歸本合元神,水簾洞洞主？」悟空急,睜,觀看，只見那魔王： 
睜,24,Ming-西遊記-悟徹菩提真妙理　斷魔歸本合元神,頭落下。叫：「孩兒們,睜,。」眾猴腳屣實地，認
睜,24,Ming-西遊記-官封弼馬心何足　名注齊天意未寧,，擺開陣勢。這巨靈神,睜,觀看，真好猴王：  
睜,24,Ming-西遊記-官封弼馬心何足　名注齊天意未寧,」這巨靈神聞此言，急,睜,迎風觀看，果見門外豎
睜,24,Ming-西遊記-亂蟠桃大聖偷丹　反天宮諸神捉怪,七衣仙女，一個個睖睖,睜,，白著眼，都站在桃樹
睜,24,Ming-西遊記-亂蟠桃大聖偷丹　反天宮諸神捉怪,衣仙女，一個個睖睖睜,睜,白著眼，都站在桃樹之
睜,24,Ming-西遊記-觀音赴會問原因　小聖施威降大聖,紫金冠，騰出營門，急,睜,觀看，那真君的相貌果
睜,24,Ming-西遊記-觀音赴會問原因　小聖施威降大聖,，就不見了。」二郎圓,睜,目觀看，見大聖變了麻
睜,24,Ming-西遊記-觀音赴會問原因　小聖施威降大聖,鳥，只有一間小廟。急,睜,眼，仔細看之，見旗竿
睜,24,Ming-西遊記-八卦爐中逃大聖　五行山下定心猿,，只聽得爐頭聲響。猛,睜,看見光明，他就忍不住
睜,24,Ming-西遊記-八卦爐中逃大聖　五行山下定心猿,自低頭看看。」那大聖,睜,火眼金睛，低頭看時，
睜,24,Ming-西遊記-我佛造經傳極樂　觀音奉旨上長安,，你認得我麼？」大聖,睜,火眼金睛，點著頭兒高
睜,24,Ming-西遊記-陳光蕊赴任逢災　江流僧復讎報本,妻正齊齊上船，那劉洪,睜,看見殷小姐面如滿月，
睜,24,Ming-西遊記-陳光蕊赴任逢災　江流僧復讎報本,。眾人不勝驚駭。光蕊,睜,眼，早見殷小姐與丈人
睜,24,Ming-西遊記-老龍王拙計犯天條　魏丞相遺書託冥吏,折，手持利刃兇驍。圓,睜,眼四邊瞧，那個邪神敢
睜,24,Ming-西遊記-唐王秉誠修大會　觀音顯聖化金蟬,我等在此。」宮主擡頭,睜,觀看道：「你是誰人，
睜,24,Ming-西遊記-孫行者大鬧黑風山　觀世音收伏熊羆怪,閃在門外，執著鐵棒，,睜,觀看，只見那怪果生得
睜,24,Ming-西遊記-黃風嶺唐僧有難　半山中八戒爭先,鋼牙錯嚙，滴流流火眼,睜,，掣鐵棒喝道：「你多
睜,24,Ming-西遊記-護法設莊留大聖　須彌靈吉定風魔,睛刮得緊緊閉合，莫能,睜,。因此難使鐵棒，遂敗
睜,24,Ming-西遊記-護法設莊留大聖　須彌靈吉定風魔,伏在山凹之間，也不敢,睜,，不敢擡頭，口裡不住
睜,24,Ming-西遊記-護法設莊留大聖　須彌靈吉定風魔,與行者點上，教他不得,睜,，寧心睡覺，明早就好
睜,24,Ming-西遊記-護法設莊留大聖　須彌靈吉定風魔,更將曉。行者抹抹臉，,睜,眼道：「果然好藥，比
睜,24,Ming-西遊記-護法設莊留大聖　須彌靈吉定風魔,怎的？」行者道：「你,睜,眼睛看看。」獃子忽擡
睜,24,Ming-西遊記-護法設莊留大聖　須彌靈吉定風魔,叮了一個大疙疸。」忽,睜,道：「天亮了。」又聽
睜,24,Ming-西遊記-八戒大戰流沙河　木叉奉法收悟淨,忽聽推得水響，急回頭,睜,觀看，見八戒執鈀來至
睜,24,Ming-西遊記-三藏不忘本　四聖試禪心,，不覺的東方發白。忽,睜,擡頭觀看，那裡得那大
睜,24,Ming-西遊記-鎮元仙趕捉取經僧　孫行者大鬧五莊觀,個大聖鋼牙咬響，火眼,睜,，把條金箍棒揝了又揝
睜,24,Ming-西遊記-鎮元仙趕捉取經僧　孫行者大鬧五莊觀,魔。  二人方醒，忽,睜,，抹抹臉，擡頭觀看，
睜,24,Ming-西遊記-鎮元仙趕捉取經僧　孫行者大鬧五莊觀,打。行者恐仙家法大，,睜,眼瞅定，看他打那裡。
睜,24,Ming-西遊記-屍魔三戲唐三藏　聖僧恨逐美猴王,上雲端裡，手搭涼篷，,睜,觀看。可憐西方路甚是
睜,24,Ming-西遊記-屍魔三戲唐三藏　聖僧恨逐美猴王,，一觔斗，點將回來，,睜,眼金睛觀看，認得那女
睜,24,Ming-西遊記-花果山群妖聚義　黑松林三藏逢魔,至花果山。按落雲頭，,睜,觀看，那山上花草俱無
睜,24,Ming-西遊記-脫難江流來國土　承恩八戒轉山林,，咬響鋼牙；滴溜溜，,睜,環眼；雄糾糾，舉起刀
睜,24,Ming-西遊記-豬八戒義激猴王　孫行者智降妖怪,個立地把身搖。那個大,睜,眼伸猿臂，這個明幌金
睜,24,Ming-西遊記-豬八戒義激猴王　孫行者智降妖怪,主引入朝中去罷。不要,睜,，兄弟們使個縮地法來
睜,24,Ming-西遊記-豬八戒義激猴王　孫行者智降妖怪, 長老現了原身，定性,睜,，才認得是行者。一把
睜,24,Ming-西遊記-平頂山功曹傳信　蓮花洞木母逢災,看來。」  好大聖，,睜,火眼金睛，漫山越嶺的
睜,24,Ming-西遊記-平頂山功曹傳信　蓮花洞木母逢災,。行者道：「這夯貨大,睜,兩個眼，連自家人也認
睜,24,Ming-西遊記-外道迷真性　元神助本心,神念咒來。」那小妖都,睜,眼，看他怎麼樣裝天。
睜,24,Ming-西遊記-外道施威欺正性　心猿獲寶伏邪魔,上罩紅袍烈火然。圓眼,睜,光掣電，鋼鬚飄起亂飛
睜,24,Ming-西遊記-鬼王夜謁唐三藏　悟空神化引嬰兒,，一觔斗，跳在空中。,睜,眼平西看處，果見有一
睜,24,Ming-西遊記-嬰兒問母知邪正　金木參玄見假真,。他卻著實又一淬，忽,睜,見有一座牌樓，上有「
睜,24,Ming-西遊記-嬰兒問母知邪正　金木參玄見假真,，馱上來了。」那行者,睜,看處，真個的背在身上
睜,24,Ming-西遊記-一粒丹砂天上得　三年故主世間生,他原來跳在九霄雲裡，,睜,四望，看那魔王哩。只
睜,24,Ming-西遊記-心猿遭火敗　木母被魔擒,我們在這裡哩。」行者,睜,眼道：「兄弟們在這裡
