query,dynFromId,meta,left,keyword,right
睜,25,Qing-五鳳吟-第十一回害妹子權門遇嫂,。  婉如正要撞她，,睜,一看，倒老大一嚇，遂
睜,25,Qing-五鳳吟-第十五回鄒雪娥急中遇急,臉蒙住。祝公與雪娥眼,睜,地看著他上路去了。祝
睜,25,Qing-五鳳吟-第十五回鄒雪娥急中遇急,蒙住。祝公與雪娥眼睜,睜,看著他上路去了。祝公
睜,25,Qing-吳下諺聯-卷一,啖飯食魚肉，犬之兩眼,睜,凝注，轉轉流連，其人
睜,25,Qing-吳下諺聯-卷一,飯食魚肉，犬之兩眼睜,睜,注，轉轉流連，其人或
睜,25,Qing-鏡花緣-第九十八回逞雄心挑戰無火關　啟慾念被圍巴刀陣,忽聽那人大喊一聲，圓,睜,目，忽把眼角裂開，冒
睜,25,Qing-醫學心悟-卷一,，治法不過若此。於是,睜,目力，取來參果一車，
睜,25,Qing-綠野仙蹤-第九回吐真情結義連城璧　設假局欺騙冷於冰,高大。猛見和尚把眼一,睜,大聲說道：「你來了？
睜,25,Qing-綠野仙蹤-第九回吐真情結義連城璧　設假局欺騙冷於冰,明，無如身子麻軟，大,睜,兩眼被他拿去。直待那
睜,25,Qing-綠野仙蹤-第十回冷於冰食穢吞丹藥　火龍氏傳法賜雷珠,子見於冰問他，將眼睛,睜,道：「我兩日夜水米未
睜,25,Qing-綠野仙蹤-第十一回伏仙劍柳社收厲鬼　試雷珠佛殿誅妖狐,時候，猛然心上一驚，,睜,看時，見前面站著個婦
睜,25,Qing-綠野仙蹤-第十四回救難友知州遭戲謔　醫刑傷城璧走天涯,向眾人唾了一口，個個,睜,兩眼，和木雕泥塑的一
睜,25,Qing-綠野仙蹤-第十四回救難友知州遭戲謔　醫刑傷城璧走天涯,風一陣，吹得眾人眼都,睜,起來，只覺得渾身繩鎖
睜,25,Qing-綠野仙蹤-第十四回救難友知州遭戲謔　醫刑傷城璧走天涯,一處，落在地下，七人,睜,一看，原來是連城璧與
睜,25,Qing-綠野仙蹤-第十九回兄歸鄉胞弟成乞丐　嬸守志親嫂做媒人,麼？」幾句話說得文魁,睜,眼，呆了一會，將火棍
睜,25,Qing-綠野仙蹤-第二十六回救難裔月夜殺解役　請仙女談笑打權奸,怪。夏邦謨站起來，大,睜,兩眼，向眾官道：「此
睜,25,Qing-綠野仙蹤-第二十六回救難裔月夜殺解役　請仙女談笑打權奸,兒，如此喧鬧，他也不,睜,，口裡還大贊道：「精
睜,25,Qing-雲南通志-卷二十上,牆有物賊毁牆見女披髮,睜,伸舌吞賊狀賊驚釋去}
睜,25,Qing-再生緣-再生緣,半掩少精神。橫槍回首,睜,看，大喚何人敢將擒？
睜,25,Qing-再生緣-再生緣,番邦合殿官。武將倫奎,睜,目，文臣舉祖整高冠。
睜,25,Qing-再生緣-再生緣,，長華小姐急行參。偷,睜,眼抬頭看，果見那，玄
睜,25,Qing-再生緣-再生緣,微微瘦，目少精神款款,睜,腰覺寬時因帶孕，性如
睜,25,Qing-再生緣-再生緣,那員頭目心中怒，勒馬,睜,仔細瞧。一見囚中雙母
睜,25,Qing-再生緣-再生緣,。一皺蛾眉生惡計，雙,睜,眼發嚴嗔。銀牙亂連連
睜,25,Qing-再生緣-再生緣,前。奎璧含嗔雙跌腳，,睜,怒目罵嬋娟。滇池風景
睜,25,Qing-再生緣-再生緣,拂袖下樓中。奎璧含嗔,睜,目，說道是，你來無事
睜,25,Qing-再生緣-再生緣,聲悲淚坐沙灘，鳳眼圓,睜,面觀。只見身存河岸上
睜,25,Qing-再生緣-再生緣,分明盡告將。烈女聞言,睜,眼，含悲啟口道端詳。
睜,25,Qing-再生緣-再生緣,帳佳人轉柳腰。醒眼乍,睜,尚倦，繡衫微濕汗初消
睜,25,Qing-再生緣-再生緣,邊。扒得起來燈震滅，,睜,一看黑茫茫。飛煙急得
睜,25,Qing-再生緣-再生緣,高，先鋒勇達怒衝霄。,睜,眼，皺眉稍，大喝狂呼
睜,25,Qing-再生緣-再生緣,休，飛身踏步立船頭。,睜,一看驚呆了，雲霧依稀
睜,25,Qing-再生緣-再生緣,旌旗要退還。皇甫千金,睜,眼，橫刀立馬細觀瞻。
睜,25,Qing-再生緣-再生緣,，張牙舞爪只當先。圓,睜,眼窺王帥，如見仇人一
睜,25,Qing-再生緣-再生緣,舞斬蛇腰。這一個，圓,睜,目神光注；那一個，倒
睜,25,Qing-再生緣-再生緣,，咽喉暗斷不能云。呆,睜,目雙垂淚，兩足登登喪
睜,25,Qing-再生緣-再生緣,真人低首立於前，也不,睜,也不言。元帥座中眉一
睜,25,Qing-再生緣-再生緣,忠心二位賢。皇甫元戎,睜,目，一觀服色就知緣。
睜,25,Qing-再生緣-再生緣,衛煥亭山齊跪下，各人,睜,認嚴親。  但見皇甫
睜,25,Qing-再生緣-再生緣,玉手聲隨。君王有意,睜,目，先把姑蘇衛女窺。
睜,25,Qing-再生緣-再生緣,劉侯無意圖歡樂，滿座,睜,淚滿衿。四個嬌娘同一
睜,25,Qing-再生緣-再生緣,忙，叫聲郡主叫聲娘。,睜,一看驚相問，何故千金
睜,25,Qing-再生緣-再生緣,府，門上之人變了形。,睜,目，咬牙根，如響春雷
睜,25,Qing-再生緣-再生緣,。跨下輦來叫好醉，微,睜,眼四方觀。管家曹勝趨
睜,25,Qing-再生緣-再生緣,同我去開門。江媽忽地,睜,眼，恍惚徬徨跳起身。
睜,25,Qing-再生緣-再生緣,抽書就看明。皇后接來,睜,目，從頭至尾閱其情。
睜,25,Qing-再生緣-再生緣,一人人，意亂神昏眼不,睜,棚內官兒惟等旨，場中
睜,25,Qing-再生緣-再生緣,回頭說已臨。郡主抬頭,睜,眼，看了看，三間大屋
睜,25,Qing-再生緣-再生緣,提湯桶，忍不住，變色,睜,把話加。  啊呀江三
睜,25,Qing-再生緣-再生緣,。飛鳳躲於床背後，微,睜,眼暗偷張。少年元宰耽
睜,25,Qing-再生緣-再生緣,幃全不避，圓圓地，呆,睜,目四邊瞧。嘉齡斜背明
睜,25,Qing-再生緣-再生緣,方。韓氏夫人懸了帳，,睜,仔細認明堂。只見他，
睜,25,Qing-再生緣-再生緣,動朱唇，啊呀連呼二目,睜,相國明堂知喚醒，淚垂
睜,25,Qing-再生緣-再生緣,容顏變，只把那，怒目,睜,視女鬟。瑞柳一觀心內
睜,25,Qing-再生緣-再生緣,顏變，只把那，怒目睜,睜,女鬟。瑞柳一觀心內惱
睜,25,Qing-再生緣-再生緣,  啊唷，江三嫂，你,睜,眼睛看，我難道怕了不
睜,25,Qing-再生緣-再生緣,接奉獻當台。金獅壓住,睜,目，字上行行往下瞧。
睜,25,Qing-再生緣-再生緣,接本獻朝廷。君王座上,睜,目，字字行行看一巡。
睜,25,Qing-再生緣-再生緣,天顏不可當。倒豎龍眉,睜,目，一聲高叫酈明堂。
睜,25,Qing-再生緣-再生緣,伺候，強遲延，二目慵,睜,是翻。千歲病中容易怒
睜,25,Qing-再生緣-再生緣,李將軍。眉倒豎，眼圓,睜,手掣金槍喝一聲：  
睜,25,Qing-再生緣-再生緣,，慢慢地，一雙俏眼已,睜,。心大駭，意渾呆，如
睜,25,Qing-再生緣-再生緣,，把一個，芝田駭得眼,睜,。  話說忠孝王聽酈
睜,25,Qing-再生緣-再生緣,把一個，芝田駭得眼睜,睜,  話說忠孝王聽酈相
睜,25,Qing-再生緣-再生緣,忙站起，國丈抬頭把眼,睜,見芝田，玉容慘淡無顏
睜,25,Qing-再生緣-再生緣,氣得個，東平千歲眼圓,睜,慢談裏面閒言語，司閽
睜,25,Qing-再生緣-再生緣,低念；觸怒時，龍目頻,睜,細瞧。看了看，般般件
睜,25,Qing-再生緣-再生緣,分歡喜。秋波不轉細觀,睜,玉貌花容分外精。只見
睜,25,Qing-再生緣-再生緣,見，朝中文武，個個圓,睜,。我只得，強打心腸訛
睜,25,Qing-再生緣-再生緣,為公主，今有上諭送觀,睜,  啟上老千歲，小王
睜,25,Qing-再生緣-再生緣,在路上，爭先恐後要觀,睜,有的說，孟千金，前生
睜,25,Qing-再生緣-再生緣,小皇爺，凝眸舉目細觀,睜,眾家人，正欲將盤來掇
睜,25,Qing-再生緣-再生緣,晝為何眠？郡主鳳眼微,睜,，意中人，床沿斜坐靠
睜,25,Qing-再生緣-再生緣,進宮庭，太妃舉目細觀,睜,鋪排擺設全無俗，中間
睜,25,Qing-再生緣-再生緣,老夫人，高燒紅燭細觀,睜,但只見，髮際開來一斬
睜,25,Qing-再生緣-再生緣,牌兩對，紛紛無暇細觀,睜,吆吆喝喝金鑼振，高抬
睜,25,Qing-再生緣-再生緣,頻頻看，春風滿面細觀,睜,只見她，頭上珠冠絡索
睜,25,Qing-再生緣-再生緣,女釵裙，淑人舉目細觀,睜,比前番，魁梧飽滿添豐
睜,25,Qing-再生緣-再生緣,娘娘是，鳳目含歡仔細,睜,見一付，無瑕白玉雙如
睜,25,Qing-再生緣-再生緣,嬰兒起，東西兩院細觀,睜,  王爺，你看小郡主
睜,25,Qing-再生緣-再生緣,無所事，坐於房內細觀,睜,青紗帳，錦鋪陳，八床
睜,25,Qing-再生緣-再生緣,跪相迎。飄虎目，細觀,睜,層層院落大庭心。石條
睜,25,Qing-西遊真詮-第六回　觀音赴會問原因　小聖施威降大聖,聲共吠之可畏。二郎圓,睜,眼，而何以圓睜？見平
睜,25,Qing-西遊真詮-第六回　觀音赴會問原因　小聖施威降大聖,郎圓睜鳳眼，而何以圓,睜,見平時猶假飾，倉猝之
睜,25,Qing-西遊真詮-第二十一回　護法設莊留大聖　須彌靈吉定風魔,」；「火眼金睛，莫能,睜,」；「八戒不敢睜眼抬
睜,25,Qing-西遊真詮-第二十一回　護法設莊留大聖　須彌靈吉定風魔,能睜開」；「八戒不敢,睜,抬頭，不知勝負，不知
睜,25,Qing-西遊真詮-第四十一回　心猿遭火敗　木母被魔擒,集也。妖精道：「你大,睜,兩個眼，還不識得我！
睜,25,Qing-西遊真詮-第四十二回　大聖殷勤拜南海　觀音慈善縛紅孩,變作變人所不識，早須,睜,蔽眼；笑則笑伊所未知
睜,25,Qing-繡雲閣-第十七回轉後洞折磨苦甚　訴前言贖取情深,，予三緘飲。三緘蘇，,睜,視曰：「爾傅兄耶？」
睜,25,Qing-繡雲閣-第十七回轉後洞折磨苦甚　訴前言贖取情深,其聲音，似是傅理，急,睜,而視之，曰：「傅兄來
睜,25,Qing-繡雲閣-第十八回化仙府憑空試法　出遼陽選地為家,手不敢釋，緊抓車尾，,睜,一望，已至半空，畏甚
睜,25,Qing-繡雲閣-第十八回化仙府憑空試法　出遼陽選地為家,有二尺四寸矣。」三緘,睜,睨視，乃在平地，翹首
睜,25,Qing-繡雲閣-第十八回化仙府憑空試法　出遼陽選地為家,，曰：「到矣。」三緘,睜,視之，與前無異。因詢
睜,25,Qing-繡雲閣-第二十三回純陽觀求桃卜卦　聚陰臺遇鬼問神,三緘連呼不輟，母始突,睜,目而詢曰：「爾三緘耶
睜,25,Qing-繡雲閣-第二十八回白鹿洞雪中三顧　黃粱夢榻上重逢,道若睡夢初醒，雙目微,睜,望三緘而言曰：「子何
睜,25,Qing-繡雲閣-第二十九回入靜境神能冶性　居鬧市念已無塵,服二小童侍立左右。微,睜,視，又屬空空。自是絕
睜,25,Qing-繡雲閣-第三十回珠光女魂遇靈宅　郝丞相姻結探花,而圖復仇之舉。默會後,睜,下視，三緘跪在座前。
睜,25,Qing-繡雲閣-第三十一回仙妖配海南上任　父母沒磐澗居喪,吾目尚屬緊閉，未嘗一,睜,」春花笑曰：「人言女
睜,25,Qing-繡雲閣-第三十一回仙妖配海南上任　父母沒磐澗居喪,春花之言妙而解頤，微,睜,目，見得七竅人品俊秀
睜,25,Qing-繡雲閣-第三十五回困冤魔雲衣賜寶　過集春鬼首拜門,化為六臂三頭，怒目圓,睜,指女子而罵曰：「吾以
睜,25,Qing-繡雲閣-第四十八回湖心亭與人說鬼　江月鎮化世彈琴,得絕妙。  蜻飛子微,睜,目，見昨夜妖婦亦在人
睜,25,Qing-繡雲閣-第六十一回祈雨澤神通旱魃　保節婦法遣榴姑,榴姑曰：「止。」雪氏,睜,而視，已抵雪嶺矣。榴
睜,25,Qing-繡雲閣-第七十四回夢花軒精收阿醋　種草閣仁化盜兒,齊放，紅白相兼。將目,睜,，又一毫無有。依然合
睜,25,Qing-繡雲閣-第八十五回化兒童赤松試道　登仙座道祖談功,將手擦目，擦之許久，,睜,一視而笑曰：「爾道士
睜,25,Qing-繡雲閣-第九十一回破萬鬼靈宅失利　擒一鼠繡霧遭殃,胡為？」二人聞呼，但,睜,視之。觀其情形，似口
睜,25,Qing-繡雲閣-第一一三回毒龍洞來鯉變色　慈航殿虎僕為殃,有人間之，忙拭淚痕，,睜,而視，乃役吏馬魁也，
睜,25,Qing-繡雲閣-第一一四回蝦精倏爾來解說　蚌母又復遇途間,又見無數虎狼，怒目圓,睜,左右環顧。狼則仰鼻而
睜,25,Qing-繡雲閣-第一二六回試眾子頻施妙道　獨二翠得遇心魔,人事不知。頃之忽蘇，,睜,視去，汪洋一派，湧起
睜,25,Qing-繡雲閣-第一三二回到石穴前非痛悔　游玉女故轍仍循,未知此際身在何處，且,睜,視之。」二子曰：「可
睜,25,Qing-繡雲閣-第一三四回玉鏡中難迷八道　晶光內又試三鯨,吾？」豁達曰：「爾試,睜,視之。」男子視而驚曰
睜,25,Qing-六藝之一錄-卷三百六,目}}盱●眛眠眸眺睡,睜, {{上目者目字微上
睜,25,Qing-明季北略-第二卷天啟元年辛酉至七年丁卯七月,此顯純坐鎮撫堂，張拳,睜,，以犬豕罵之，曰：「
睜,25,Qing-野叟曝言-第一回三首詩寫書門大意十觥酒賀至教功臣,大船艙內，目不轉睛，,睜,地呆看，那裡聽得素臣
睜,25,Qing-野叟曝言-第一回三首詩寫書門大意十觥酒賀至教功臣,船艙內，目不轉睛，睜,睜,呆看，那裡聽得素臣聲
睜,25,Qing-野叟曝言-第一回三首詩寫書門大意十觥酒賀至教功臣,見松庵豎起兩道濃眉，,睜,一雙凶眼，大聲嚷罵道
睜,25,Qing-野叟曝言-第一回三首詩寫書門大意十觥酒賀至教功臣,！你說要合我講話；你,睜,龜眼，認認我是甚人？
睜,25,Qing-野叟曝言-第六回未鸞和衣報德　劉璇姑降志酬恩,人都說不錯，便一齊眼,睜,地呆看著素臣。大郎道
睜,25,Qing-野叟曝言-第六回未鸞和衣報德　劉璇姑降志酬恩,都說不錯，便一齊眼睜,睜,呆看著素臣。大郎道：
睜,25,Qing-野叟曝言-第六回未鸞和衣報德　劉璇姑降志酬恩,專心看著雙人，還在眼,睜,地。兩尼暗地商量：「
睜,25,Qing-野叟曝言-第六回未鸞和衣報德　劉璇姑降志酬恩,心看著雙人，還在眼睜,睜,。兩尼暗地商量：「怎
睜,25,Qing-野叟曝言-第十一回喚醒了緣回生起死　驚聽測字有死無生,取銀包。圍著的人俱眼,睜,地看著素臣，有的說道
睜,25,Qing-野叟曝言-第十一回喚醒了緣回生起死　驚聽測字有死無生,銀包。圍著的人俱眼睜,睜,看著素臣，有的說道：
睜,25,Qing-野叟曝言-第十一回喚醒了緣回生起死　驚聽測字有死無生,逃荒。別村裡的人，眼,睜,地看著，都不服氣，恨
睜,25,Qing-野叟曝言-第十一回喚醒了緣回生起死　驚聽測字有死無生,荒。別村裡的人，眼睜,睜,看著，都不服氣，恨不
睜,25,Qing-野叟曝言-第十六回又李傷寒遺鐵彈　素娥取冷臥銅屏,遍體生涼，爽快無比！,睜,眼，對素娥垂淚道：「
睜,25,Qing-野叟曝言-7-●第十八回束矢狂生翻為座上客　操戈逆弟磕破柩前頭,前兩步，退落一步，眼,睜,看著鸞吹，淚如雨下。
睜,25,Qing-野叟曝言-7-●第十八回束矢狂生翻為座上客　操戈逆弟磕破柩前頭,兩步，退落一步，眼睜,睜,著鸞吹，淚如雨下。鸞
睜,25,Qing-野叟曝言-7-●第十八回束矢狂生翻為座上客　操戈逆弟磕破柩前頭,卻不放松，兩隻眼睛，,睜,的只看著那女子的面目
睜,25,Qing-野叟曝言-7-●第十八回束矢狂生翻為座上客　操戈逆弟磕破柩前頭,不放松，兩隻眼睛，睜,睜,只看著那女子的面目喉
睜,25,Qing-野叟曝言-7-●第十八回束矢狂生翻為座上客　操戈逆弟磕破柩前頭,那漢子兩眼含著眼淚，,睜,的看又李，退將去了。
睜,25,Qing-野叟曝言-7-●第十八回束矢狂生翻為座上客　操戈逆弟磕破柩前頭,漢子兩眼含著眼淚，睜,睜,看又李，退將去了。又
睜,25,Qing-野叟曝言-7-●第十八回束矢狂生翻為座上客　操戈逆弟磕破柩前頭,來也！」任公與又李急,睜,看時，只見一隻船上，
睜,25,Qing-野叟曝言-7-●第十八回束矢狂生翻為座上客　操戈逆弟磕破柩前頭,又李昏昏的睡了一會，,睜,眼來，只見鸞吹坐在床
睜,25,Qing-野叟曝言-7-●第十八回束矢狂生翻為座上客　操戈逆弟磕破柩前頭,何報答相公！」說罷，,睜,眼睛乾哭，更哭不出一
睜,25,Qing-野叟曝言-7-●第十八回束矢狂生翻為座上客　操戈逆弟磕破柩前頭,。哺有半碗光景，素娥,睜,道：「相公，小姐，不
睜,25,Qing-野叟曝言-7-●第十八回束矢狂生翻為座上客　操戈逆弟磕破柩前頭,：「可曾趕著？」那人,睜,看了未能一看道：「那
睜,25,Qing-野叟曝言-7-●第十八回束矢狂生翻為座上客　操戈逆弟磕破柩前頭,炮也似的喝採。那州同,睜,了眼，落開了口，急切
睜,25,Qing-野叟曝言-7-●第十八回束矢狂生翻為座上客　操戈逆弟磕破柩前頭,如滿月，渾身白胖，眼,睜,地看著又李。又李取條
睜,25,Qing-野叟曝言-7-●第十八回束矢狂生翻為座上客　操戈逆弟磕破柩前頭,滿月，渾身白胖，眼睜,睜,看著又李。又李取條單
睜,25,Qing-野叟曝言-第二十七回單二姨暗調鉛汞　李四嫂明做黃婆,不許到奴門裡，教奴眼,睜,看著別人吃飯，不敢咽
睜,25,Qing-野叟曝言-第二十七回單二姨暗調鉛汞　李四嫂明做黃婆,許到奴門裡，教奴眼睜,睜,著別人吃飯，不敢咽個
睜,25,Qing-野叟曝言-第二十七回單二姨暗調鉛汞　李四嫂明做黃婆,？玉梅早拿進來，爺眼,睜,地對著他。」公子慌把
睜,25,Qing-野叟曝言-第二十七回單二姨暗調鉛汞　李四嫂明做黃婆,玉梅早拿進來，爺眼睜,睜,對著他。」公子慌把鳳
睜,25,Qing-野叟曝言-第二十九回見事危貞娃戳頸　聞聲迫淫婦投繯,一般的嬌艷，只有兩眼,睜,，不肯閉下。公子一手
睜,25,Qing-野叟曝言-第三十回連公子丹房求秘策　李嫂兒病榻說風情,。張媽覺他四肢沉重，,睜,看時，只見老實兩眼已
睜,25,Qing-野叟曝言-第三十回連公子丹房求秘策　李嫂兒病榻說風情,至，特來繳令。」魏道,睜,兩眼，連擊令牌，喝道
睜,25,Qing-野叟曝言-第三十三回靳千戶雙賺鵲橋仙　劉大娘三犯江兒水,，氣血更是和活。剛得,睜,眼來，船已到岸，眾客
睜,25,Qing-野叟曝言-第三十四回文素臣初謁金門　謝紅豆一朝天子,一隻臂膊，便坐起來，,睜,一看，見有三四個女人
睜,25,Qing-野叟曝言-第三十四回文素臣初謁金門　謝紅豆一朝天子,那腔了！」長卿氣得目,睜,呆，一句話也說不出，
睜,25,Qing-野叟曝言-第四十二回田氏改裝雙珠入掌　洪文落職千里傳書,素臣約述一遍，個個目,睜,呆，伸出舌頭，縮不進
睜,25,Qing-野叟曝言-第四十二回田氏改裝雙珠入掌　洪文落職千里傳書,靳公公展翅了！他敢楞,睜,點兒，咱就搠他三二十
睜,25,Qing-野叟曝言-第四十二回田氏改裝雙珠入掌　洪文落職千里傳書,刀，側身蹲立暗處，眼,睜,地看著外邊。一更以後
睜,25,Qing-野叟曝言-第四十二回田氏改裝雙珠入掌　洪文落職千里傳書,，側身蹲立暗處，眼睜,睜,看著外邊。一更以後，
睜,25,Qing-野叟曝言-第四十二回田氏改裝雙珠入掌　洪文落職千里傳書,由，告訴明白。二人目,睜,呆，罔知所措。素臣道
睜,25,Qing-野叟曝言-第四十二回田氏改裝雙珠入掌　洪文落職千里傳書,息，只聽一片聲嚷亂，,睜,看時，早已滿屋生煙，
睜,25,Qing-野叟曝言-第四十四回仿八陣圖黃昏遁甲　破兩門法白晝鏖兵,明。眾人撟舌驚詫，眼,睜,地看著素臣，疑鬼疑神
睜,25,Qing-野叟曝言-第四十四回仿八陣圖黃昏遁甲　破兩門法白晝鏖兵,。眾人撟舌驚詫，眼睜,睜,看著素臣，疑鬼疑神，
睜,25,Qing-野叟曝言-第四十四回仿八陣圖黃昏遁甲　破兩門法白晝鏖兵,來，須不干休！」素臣,睜,兩眼，大喝道：「只我
睜,25,Qing-野叟曝言-第四十四回仿八陣圖黃昏遁甲　破兩門法白晝鏖兵,人，快實說來？」素臣,睜,答道：「我便是吳江文
睜,25,Qing-野叟曝言-第五十回照妖鏡團捎窬堤ā「罟尚膩忮吮心女,祠內客房中臥榻之上。,睜,眼來，只見太玄、成之
睜,25,Qing-野叟曝言-第五十回照妖鏡團捎窬堤ā「罟尚膩忮吮心女,錦幔俱挂將起來。成之,睜,細看，見天然滿面流淚
睜,25,Qing-野叟曝言-第五十一回未容兒真心盡孝　黃鐵娘假口全貞,命拖拉。心裡著急，眼,睜,地看著艙門內。惟恐男
睜,25,Qing-野叟曝言-第五十一回未容兒真心盡孝　黃鐵娘假口全貞,拖拉。心裡著急，眼睜,睜,看著艙門內。惟恐男人
睜,25,Qing-野叟曝言-第五十一回未容兒真心盡孝　黃鐵娘假口全貞,奔過崗子來。賽觀音急,睜,看時，見吳天滿頭鮮血
睜,25,Qing-野叟曝言-第五十一回未容兒真心盡孝　黃鐵娘假口全貞,兒趕上連叫，申壽把眼,睜,兩睜道：「你這小哥面
睜,25,Qing-野叟曝言-第五十一回未容兒真心盡孝　黃鐵娘假口全貞,連叫，申壽把眼睜了兩,睜,：「你這小哥面熟得很
