query,dynFromId,meta,left,keyword,right
瞪,20,Song-夷堅志-夷堅乙志,無人色。言曰。王制乾,瞪,于地。頭如栲栳。形容
瞪,20,Song-夷堅志-夷堅丙志,笑。時永真亦在傍。崔,瞪,移時。咄曰、汝師曾食
瞪,20,Song-夷堅志-夷堅丁志,。烹以祭鬼。其鬼曰獰,瞪,。每祭、須取男子貌美
瞪,20,Song-曲洧舊聞-卷四,至庵中，見其子在焉，,瞪,楷良久，楷曰：「吾不
瞪,20,Song-資治通鑑考異-卷二十五,恐就御寢問識臣否帝目,瞪,語軍容大驚尋時矯制除
瞪,20,Song-幼幼新書-卷第三,》小兒五髒絕傷候歌：,瞪,筋拘肝腎傷，胃虛驚逆
瞪,20,Song-幼幼新書-卷第六,語澀行遲胎氣促，筋拳,瞪,是肝風。  此患當先
瞪,20,Song-幼幼新書-卷第九,慢驚風，手足搐搦、目,瞪,口眼相引。  睡紅散
瞪,20,Song-幼幼新書-卷第九,目閉，雙手足搐，或目,瞪,喉中涎響，不記人事，
瞪,20,Song-幼幼新書-卷第九,身壯熱，汗出如油，目,瞪,青，心神迷悶，形體如
瞪,20,Song-幼幼新書-卷第十一,小兒生下有中驚癇候：,瞪,，手雙搐搦背脊強直，
瞪,20,Song-幼幼新書-卷第十一,，肝也。  羊癇，目,瞪,舌，羊叫，心也。牛癇
瞪,20,Song-幼幼新書-卷第十一,渾身壯熱腰背強，兩眼,瞪,是尋常。四肢抽掣多啼
瞪,20,Song-幼幼新書-卷第十三,，唇青黃白黑難醫。目,瞪,為心已壞，多應性命六
瞪,20,Song-幼幼新書-卷第十四,定；兩面頰赤色，眼腥,瞪,{{腥音性，瞪音鄭，
瞪,20,Song-幼幼新書-卷第十四,眼腥瞪，{{腥音性，,瞪,鄭，直視也。}}小便
瞪,20,Song-幼幼新書-卷第十四,及癇，手足搐搦，眼腥,瞪,  七寶牛黃丸朱砂 
瞪,20,Song-鶴山集-卷九,仙此意何曽間直到如今,瞪,人  天運無窮成變化
瞪,20,Song-鶴山集-卷九,化水流不息作江淮須知,瞪,非無事莫著仙人舊草鞵
瞪,20,Song-鶴山集-卷九十二,爾孥乃爾久計則口呿目,瞪,弗愜志即而問之對曰昔
瞪,23,Yuan-元文類-卷二十九,易圖圖除其卦五十有六,瞪,視之首擊而尾應迎而存
瞪,23,Yuan-宋史全文-宋史全文卷八下,，陷害人命，時號「四,瞪,；前江東轉運使楊紘、
瞪,23,Yuan-宋史全文-宋史全文卷八下,為上言『三虎』、『四,瞪,事，故有是詔。壬子，
瞪,23,Yuan-宋史全文-宋史全文卷十三下,宗，伺察報探謂之滅門,瞪,走馬瞪，勢盡相圖謂之
瞪,23,Yuan-宋史全文-宋史全文卷十三下,報探謂之滅門瞪、走馬,瞪,勢盡相圖謂之徒中反告
瞪,20,Song-泊宅編-泊宅編卷八,中有物墜於腹，大驚目,瞪,汗如雨，急扶歸。須臾
瞪,20,Song-續資治通鑑長編-卷一百六十,獄，陷害人命，時號四,瞪,前江東轉運使楊紘、判
瞪,20,Song-續資治通鑑長編-卷一百六十,因講筵為上言三虎、四,瞪,，故有是詔。  綽先
瞪,20,Song-續資治通鑑長編-卷一百六十,州。楊安國言三虎、四,瞪,本傳載之，但云由是罷
瞪,20,Song-續資治通鑑長編-卷一百六十,之害，莫大乎三虎、四,瞪,亢旱之來，未必不由此
瞪,20,Song-續資治通鑑長編-卷一百七十二,傳「四目□牚」作「四,瞪,，已見慶歷七年【三五
瞪,20,Song-四六標準-卷三十四,禮以請降階與之語不答,瞪,而出士廉拜曰祭酒其使
瞪,23,Yuan-東維子集-卷二十六,背潰吾將與子狂酣傎蹈,瞪,景●之耳癸卯秋予登天
瞪,20,Song-碧雞漫志-卷四,呂宮，而道調宮即古目,瞪,呆宮也。其一在南呂商
瞪,20,Song-齊東野語-卷三,曰：「嗣皇帝。」光宗,瞪,曰：「吾兒邪？」  
瞪,20,Song-吳越備史-卷二,煩老兄再至矣。」延稟,瞪,之而就戮。其繼升、繼
瞪,20,Song-周易口義-周易口義,逶荒庵笱哉嘰爍菜,瞪,奶煜輪霖佣豢啥褚
瞪,20,Song-周易口義-周易口義,褚慘櫓蠖嘰爍菜,瞪,奶煜輪煉豢陝乙
瞪,23,Yuan-宋史-列傳第五十一,，則俯伏不能興，往往,瞪,而詬詈之。性極猜險，
瞪,23,Yuan-宋史-　　列傳第五十八,書，意有所得，即仰屋,瞪,，人呼之，弗聞也。少
瞪,23,Yuan-宋史-列傳第一百五十六,：「上慰納從容，然目,瞪,瞬，意思恍惚，真疾也
瞪,23,Yuan-宋史-列傳第一百七十一,。幕客唐舜申至，登尚,瞪,視幾上文書，俄而卒。
瞪,23,Yuan-宋史-列傳第二百一十七隱逸中,緒言，以發蒙陋。」翁,瞪,曰：「君不凡，若誠有
瞪,20,Song-樂府詩集-卷一百新樂府辭十一,散杏花多，脈脈新蟾如,瞪,。齋【蓮浦謠】  鳴
瞪,20,Song-文章正宗-續文章正宗卷九,平者常十七八老猾吏旁,瞪,不得刺手父老戒子弟曰
瞪,20,Song-景迂生集-卷五,熟誇觀濤者八月吳儂戲,瞪,不敢瞬睫軟蛟鼉噬多謝
瞪,23,Yuan-文安集-卷一,越檀越生好處生好處復,瞪,視道人厲聲曰佛法本無
瞪,23,Yuan-文安集-卷十三,涕泣固求一言以自克乃,瞪,而言曰可以終身行之者
瞪,20,Song-續世說-德行,謨，謨至，臯示已喑，,瞪,而瞑。謨乃勉哀而哭，
瞪,20,Song-續世說-方正,諸權門豪士如僕隸焉。,瞪,不顧。穆宗以愈為京兆
瞪,20,Song-續世說-任誕,隆。甫馮醉登武之牀，,瞪,武曰：嚴挺之乃有此兒
瞪,23,Yuan-衛生寶鑒-卷九　諸風門,汗珠不流。第三眼小目,瞪,第四身上汗出如油。 
瞪,23,Yuan-衛生寶鑒-卷九　諸風門,砂丸】 治破傷風。目,瞪,噤不語。手足搐搦。項
瞪,23,Yuan-衛生寶鑒-卷二十一,。食則嘔。令人口開目,瞪,寒邪所結。氣不得上下
瞪,23,Yuan-唐才子傳-卷二,躁傲誕，常醉登武床，,瞪,曰：「嚴挺之乃有此兒
瞪,20,Song-能改齋漫錄-卷四辨誤,云：「聖漢龍興，神漚,瞪,乃生于公。」又云：「
瞪,20,Song-書苑菁華-卷十七,左手持蟹螯右手執丹經,瞪,視霄漢不知醉與醒諸賔
瞪,20,Song-名賢氏族言行類稿-卷五,備禮以請降階與語不答,瞪,而出士㢘拜曰祭酒其使
瞪,23,Yuan-湛然居士集-卷八,先生之憂不其然乎道人,瞪,而不答居士笑曰我知之
瞪,20,Song-元豐類稿-卷四·古詩四十三首,陰霰聚。此勢復可言，,瞪,空薄暮。  九月九日
瞪,23,Yuan-秋澗集-卷二,從下恐忘返欲上意轉徐,瞪,看銀刀不知寒日晡纎鱗
瞪,23,Yuan-秋澗集-卷三,雄筆照千古摩挲墨花昏,瞪,遽如許清風冠髙標猶足
瞪,23,Yuan-秋澗集-卷十,冠倚立棖下予邀坐階所,瞪,視予者久之曰觀君風骨
瞪,23,Yuan-秋澗集-卷十,坐拂拭熊韋堂之階無言,瞪,視余乆徐謂風骨真文楷
瞪,23,Yuan-秋澗集-卷二十五,何限相吞噬秪得臨風一,瞪,  門帖子  廩食京
瞪,23,Yuan-秋澗集-卷四十一,愛而不置雖造次必摩挲,瞪,辨其銘欵為何代何物間
瞪,23,Yuan-秋澗集-卷四十五,者舉手招衆曰聼無譁衆,瞪,東北向率弭耳受嗾予二
瞪,23,Yuan-秋澗集-卷四十九,外傔從止一老傖戅且愚,瞪,知若何訪求知故無一人
瞪,23,Yuan-脈訣刊誤-卷下,透毛端恰似珠。眼小目,瞪,須治。  喘汗如油不
瞪,20,Song-事類賦-卷十八,毛羣羽族爭噬競摶此鷹,瞪,雲際無摶噬之志王謂獻
瞪,20,Song-方舟集-卷十七,髦髧毿毿埀肩穿縗執桐,瞪,視母像見者埀涕先大夫
瞪,20,Song-傷寒總病論-卷第五　天行溫病論,六七日，因發狂，遂眼,瞪,瞬，手攣 曲，口噤或
瞪,20,Song-傷寒總病論-卷第六,。}}  敗壞別行 ,瞪,{直耕切，怒目直視。
瞪,22,Jin-閑閑老人滏水文集-卷第十三,𥬇夣幻之去來浮雲世事,瞪,不顧毎春和体●架柴車
瞪,20,Song-宋文鑑-卷七十五,殫變極態惟厥所指吾方,瞪,初不用意沃粹醇源植根
瞪,20,Song-宋文鑑-卷一百三十四,髙談氣葢一座有非吾曹,瞪,欲唾君真偉人秀睂竒狀
瞪,20,Song-宋文鑑-卷一百四十四,平者常十七八老猾吏旁,瞪,不得刺手父老戒子弟曰
瞪,20,Song-集韻-卷四,掄擇也一曰舉也}}盯,瞪,{𥋝盯視皃或从登}}
瞪,20,Song-集韻-卷四,酢柚為棱}}睖{{睖,瞪,視皃}}䗀{{蛤屬}
瞪,20,Song-集韻-卷四,{說文㣻也通作徵}},瞪,{直視}}憕{{說文
瞪,20,Song-集韻-卷四,或作菱䔖}}睖{{睖,瞪,視}}鯪{{鯪鯉魚名
瞪,20,Song-集韻-卷八,作眙文二}}  〇眙,瞪,{澄應切直視皃或从登
瞪,20,Song-九朝編年備要-卷十三,縣細過以滋刑獄時號四,瞪,江東轉運楊紘判官王綽
瞪,20,Song-九朝編年備要-卷二十四,歸宗伺候報探謂之滅門,瞪,馬鐙勢盡相圖謂之徒中
瞪,20,Song-古文苑-卷六,煥衍叛散乍留乍去變形,瞪,{{瞪普耕反怒目直視
瞪,20,Song-古文苑-卷六,乍留乍去變形瞪眄{{,瞪,耕反怒目直視也}}顧
瞪,20,Song-文房四譜-文房四譜卷一,市於人發掘而出尚挾錔,瞪,氣色自若今都會間有運
瞪,20,Song-三因極一病証方論-卷之五　壞傷寒証治,不汗，脈洪數，面赤目,瞪,身熱煩躁，狂言欲走，
瞪,23,Yuan-世醫得效方-卷一,七日不汗脈洪數面赤目,瞪,熱煩燥狂言欲走大渴或
瞪,23,Yuan-世醫得效方-卷十一,圓治陰證風癎面色黯晦,瞪,直視四肢軟緩身體無熱
瞪,20,Song-建炎以來繫年要錄-建炎以來繫年要錄卷二十一,此負謗天下少頃傅按劍,瞪,曰金人之意在建炎皇帝
瞪,20,Song-建炎以來繫年要錄-建炎以來繫年要錄卷一百九十七,敗有一將自殿後立橋右,瞪,直視追者曰會來此決死
瞪,23,Yuan-湛然居士文集-湛然居士文集卷八,憂，不其然乎？」道人,瞪,而不答。居士笑曰：「
瞪,20,Song-雲笈七籤-卷一百一十八靈驗部二,極多，皆長數丈，呀口,瞪,，似欲吞噬，不覺亡魂
瞪,20,Song-石湖居士詩集-卷第十六,駭浪騰復恐蟄鼇抃篙師,瞪,魄灘戸呀雨汗逡巡怯大
瞪,20,Song-龍川集-卷二十四,去使其徒回皇四望而目,瞪,彊不知所以為策徒能涕
瞪,19,Southern Song-嵩山文集-卷五,熟誇觀濤者八月吳儂●,瞪,不敢瞬睫軟蛟鼉噬多謝
瞪,23,Yuan-文選補遺-卷三十二,煥衍叛散乍留乍去變形,瞪,{直耕切怒目直視貌}
瞪,20,Song-括異志-第六卷,酲未解。徐下榻，拭目,瞪,王公，久之乃曰：「窮
瞪,20,Song-兩宋名賢小集-卷六十七,孰誇觀濤者八月吳儂戯,瞪,不敢瞬睫轉蛟鼉噬多謝
瞪,22,Jin-滏水集-卷十三,笑夢幻之去來浮雲世事,瞪,不顧每春和體輕駕柴車
瞪,20,Song-五燈會元-卷第三,手。」僧又問長沙，沙,瞪,視之。僧又進後語，沙
瞪,20,Song-五燈會元-卷第四,：「甚處來？」  僧,瞪,視之。師曰：「驢前馬
瞪,20,Song-五燈會元-卷第七,如何？」師曰：  「,瞪,不見底。」曰：「飲者
瞪,20,Song-五燈會元-卷第七,便搖身動手，點眼吐舌,瞪,。  更有一般說昭昭
瞪,20,Song-五燈會元-卷第十一,，豈無方便？」  光,瞪,曰：「嗄。」師以手指
瞪,20,Song-五燈會元-卷第二十,，將入寂，眾求偈，師,瞪,下視。眾請益堅，遂書
瞪,23,Yuan-僑吳集-卷二,祈請便經天非無愽望槎,瞪,乾坤謝軒冕朽骨深瘞山
瞪,23,Yuan-僑吳集-卷二,神典座南屏萬峯上高閣,瞪,青嶙峋來呉欲作鳳臺去
瞪,23,Yuan-僑吳集-卷三,面拜稽首真人眼空四海,瞪,寥於時大弟子獨稱薛與
瞪,23,Yuan-僑吳集-卷三,合為指掌以千歲為春秋,瞪,漢之空碧渺白雲之孤游
瞪,23,Yuan-僑吳集-卷十一,方遺世孑立身巢岩扃目,瞪,漢何止空四海于一睫也
瞪,20,Song-施註蘇詩-卷十八,史備禮以請與之語不答,瞪,而出士亷再拜曰祭酒其
瞪,20,Song-施註蘇詩-續補遺卷上,短檠二尺便且光楞嚴經,瞪,發勞則於虚空别見狂華
瞪,20,Song-南澗甲乙稿-卷十五,切然惟他人之說是信目,瞪,呿則亦無惑乎異端之言
瞪,20,Song-御批資治通鑑綱目-卷十四,湏與鬚通奮其湏如虬湏,瞪,目而直視皆瞋怒貎曲理
瞪,20,Song-誠齋集-卷一百十八,鍾氏根結盤互異時守令,瞪,莫敢●其角牙一日從惡
瞪,20,Song-燭湖集-卷十,徃徃忘寢與食問以家事,瞪,不答詩則工矣而家益落
瞪,20,Song-燭湖集-卷十,儻有直氣坐逢鄙夫俗士,瞪,拂衣不語徑起雖大官貴
瞪,20,Song-醫說-卷八　服餌並藥忌,胸中有物墜於腹大驚目,瞪,如雨急扶歸須臾腹疼下
瞪,20,Song-石湖詩集-卷十六,駭浪騰復恐蟄鼇抃篙師,瞪,魄灘戶呀雨汗逡巡怯大
瞪,20,Song-周禮訂義-卷七十七,長必出其目則其目露而,瞪,作其鱗之而則其勢起而
瞪,20,Song-分門集註杜工部詩-序,性褊躁傲誕常醉登武牀,瞪,曰嚴挺之乃有此兒武亦
瞪,20,Song-四朝聞見錄-第一章甲集,曰：「嗣皇帝。」光宗,瞪,視之，曰：「吾兒耶？
瞪,20,Song-四朝聞見錄-第二章乙集,喜未諭，復易黃葛。檜,瞪,視之曰：「可換白葛。
瞪,20,Song-四朝聞見錄-第四章丁集{{寧宗皇帝一朝詳具大事}},曰：「嗣皇帝。」光皇,瞪,視之，曰：「吾兒耶？
瞪,20,Song-東坡全集-卷九十八, 第十八尊者植拂支頥,瞪,而坐下有二童子破石榴
瞪,22,Jin-中州集-卷六,評芻蕘急薪槱堅悍空盼,瞪,言觀倚伏未易相弔慶雖
瞪,20,Song-唐文粹-卷一,禽獸竒形異模勢若飛動,瞪,睢盱明君暗主忠臣烈夫
瞪,20,Song-唐文粹-卷八,利鈍之有時兮寄雄心於,瞪,嗟乎石以砥焉化鈍為利
瞪,20,Song-唐文粹-卷十六,左手持蟹螯右手執丹經,瞪,視霄漢不知醉與醒諸賔
瞪,20,Song-唐文粹-卷六十四,浦至止二日訪之但和容,瞪,乆而無言徴其意備得行
瞪,20,Song-唐文粹-卷七十四,侈由是繚步逾千方目相,瞪,壯邦麗廨之勲慊在第一
瞪,20,Song-鐔津文集-卷第八,賢與義與坐必倨與視必,瞪,施然驕氣凌人書曰傲狠
瞪,20,Song-鐔津文集-卷第八,}}麋{{眉鹿屬}},瞪,{棖澄直視也}}裨{
瞪,23,Yuan-淵穎集-卷七,行風雨怒作掀艫蕩繂睒,瞪,愕莫之敢攖上乃御黃間
瞪,23,Yuan-淵穎集-附録,抵燕每遇中原竒絶處輙,瞪,長視平岡灌莽一望千里
瞪,20,Song-景定建康志-卷二十三,而糴價翔不能遏郡大夫,瞪,噤莫敢下禁切之令幾若
瞪,23,Yuan-玩齋集-卷十,持不可逾旬病革且瞑猶,瞪,曰吾志未嘗不在餘姚今
瞪,20,Song-丹淵集-卷三十六,說安撫使誅之安撫使怒,瞪,曰通判欲使我撓法殺人
瞪,20,Song-增修詩話總龜-前卷四十六,所作也再詢楊裴之名則,瞪,不答  錢仁伉尚父之
瞪,20,Song-淳佑臨安志-臨安志卷第八,里鵬云沆瀣南北透離朱,瞪,曠傾耳料公豈戀葦苕地
瞪,20,Song-五百家播芳大全文粹-卷八十,　晁無咎山河大地尚因,瞪,而生血肉幻身豈是金剛
瞪,20,Song-五百家播芳大全文粹-卷九十五,髙談氣盖一座有非吾曹,瞪,欲唾君實偉人秀眉竒狀
瞪,20,Song-玉海-卷一百九十八,食豐草以垂鼻出平林而,瞪,感以和樂亦參乎百獸率
瞪,20,Song-玉海-卷一百九十八,食豐草以垂鼻出平林而,瞪,感以和樂亦參乎百獸率
瞪,20,Song-分門古今類事-分門古今類事卷四,寺，殿上見一老父皤然,瞪,相視，劉意甚不平，乃
瞪,20,Song-論學繩尺-卷十,而回瞠若乎其後瞠音撑,瞪,貌}}而視夫子如天之
瞪,20,Song-詩話總龜-卷十六,所作也再詢楊裴之名則,瞪,不答  錢仁伉尚父之
瞪,20,Song-詩話總龜-卷二十,所作也再詢楊裴之名則,瞪,不答  錢仁伉尚父之
瞪,20,Song-詩話總龜-卷二十,革命嚬顣數日人有問者,瞪,不答一日方乗驢游華隂
瞪,20,Song-詩話總龜-卷二十三,所作也再詢楊裴之名則,瞪,不答  錢仁伉尚父之
瞪,20,Song-詩話總龜-卷二十三,革命嚬顣數日人有問者,瞪,不答一日方乗驢游華隂
瞪,20,Song-詩話總龜-卷二十五,所作也再詢楊裴之名則,瞪,不答  錢仁伉尚父之
瞪,20,Song-詩話總龜-卷二十五,革命嚬顣數日人有問者,瞪,不答一日方乗驢游華隂
瞪,20,Song-詩話總龜-卷二十九,所作也再詢楊裴之名則,瞪,不答  錢仁伉尚父之
瞪,20,Song-詩話總龜-卷二十九,革命嚬顣數日人有問者,瞪,不答一日方乗驢游華隂
瞪,20,Song-詩話總龜-卷四十六,所作也再詢楊裴之名則,瞪,不答  錢仁伉尚父之
瞪,20,Song-詩話總龜-卷四十八,革命嚬顣數日人有問者,瞪,不答一日方乗驢游華隂
瞪,20,Song-詩話總龜-卷四十八,皆絶色殊藝杜獨坐南行,瞪,注視滿引三巵問李曰聞
瞪,23,Yuan-清容居士集-卷六,母}}至人無夢夢乃真,瞪,一視空中塵悲懽蟻旋水
瞪,23,Yuan-清容居士集-卷十一,愧橫飛多言要是平生累,瞪,相忘杜徳機  玉色橫
瞪,23,Yuan-清容居士集-卷二十,易圖圖除其卦五十有六,瞪,視之首擊而尾應迎而存
瞪,23,Yuan-清容居士集-卷二十,瞻廟庭棟壓瓴圮心駭目,瞪,旋㝠思喟然有言其何以
瞪,23,Yuan-清容居士集-卷二十二,時學官始授題熊公據案,瞪,鉤深摘微落筆澄澈理融
瞪,23,Yuan-清容居士集-卷二十九,如淵呐不出口一日正襟,瞪,援酌是否纚纚數百語經
瞪,23,Yuan-清容居士集-卷二十九,輔來金華望之魁偉壁立,瞪,拱手廣席參錯未始出半
瞪,20,Song-雞肋集-卷十五,是曹溪若作聲來解還成,瞪,迷白雲遮刹逺翠竹向檐
瞪,20,Song-雞肋集-卷六十九,所說山河大地皆是菩提,瞪,勞相譬菩提心為一大鏡
瞪,20,Song-雞肋集-卷七十,  伏聞山河大地尚因,瞪,而生血肉幻身豈是金剛
瞪,20,Song-童溪易傳-原序,為負苓者詘使與我遇當,瞪,張膽滅其苓而飢之曰爾
瞪,23,Yuan-淵穎吳先生集-卷第七,行風雨怒作掀艫蕩繂睒,瞪,愕莫之敢攖上乃御黃間
瞪,23,Yuan-淵穎吳先生集-一卷,拞燕每遇中原竒絶䖏●,瞪,長視平岡灌莽一望千里
瞪,20,Song-景德傳燈錄-卷第十二,師問新到僧什麽處來僧,瞪,視之師云驢前馬後漢僧
瞪,20,Song-景德傳燈錄-卷第十八,著便動身動手點眼吐舌,瞪,更有一般便說昭昭靈靈
瞪,20,Song-景德傳燈錄-卷第二十三,夏日輪新霽後汝莫當輝,瞪,觀曰如何是大通智勝佛
瞪,20,Song-景德傳燈錄-卷第三十,而不散側耳欲聞而不聞,瞪,觀之而不見謌復謌盤陁
瞪,23,Yuan-東維子文集-卷第二十六,背潰吾●與子枉酣傎蹈,瞪,景之耳癸卯秋予登天平
瞪,22,Jin-脾胃論-卷中,間令諸經不行則口開目,瞪,欲絶當先用辛甘氣味俱
瞪,20,Song-詩人玉屑-卷之一六,色殊藝，杜獨坐南行，,瞪,注視，滿引三卮，問李
瞪,20,Song-淮海集-卷三十五,曰然則巻有幾分僧茫然,瞪,熟視曰君又醉耶聞者莫
瞪,20,Song-蘇詩補註-卷二十四,顛倒又云阿難與諸大衆,瞪,瞻佛目睛不瞬不知身心
瞪,20,Song-蘇詩補註-卷三十七,嚴經其人無故不動目睛,瞪,發勞則于虛空别見狂華
瞪,20,Song-圖畫見聞志-卷五,公卿門，召使辨之。李,瞪,三嘆曰：「韓、展之上
瞪,20,Song-唐詩紀事-卷四十六,紛錦靴軟。四座無言皆,瞪,，橫笛琵琶遍頭促。亂
瞪,20,Song-唐詩紀事-卷五十六,已邀之。杜獨坐南行，,瞪,注視，引滿三卮，問李
瞪,20,Song-附釋文互註禮部韻略-卷四,皮冰切見蒸字韻}}○,瞪,{澄應切直視選洞簫賦
瞪,20,Song-附釋文互註禮部韻略-卷四,{澄應切直視選洞簫賦,瞪,忘食}}○孕{{以證
瞪,20,Song-侯鯖錄-卷第八,請見，與之語，不答，,瞪,而去。士廉再拜曰：「
瞪,20,Song-水心先生文集-卷第六,先還愧親老低頭謾商歌,瞪,豁愁抱當身良易足遺後
